Month (Real),Sub Sector,Category,Corp Item GTIN,Shipment MSU Internal,Shipment GIV Value Internal,Shipment NIV Value Internal,Shipment Consumer Unit Internal
2022M03,HOME,ADW,08001841310558,0.19170,4004.40,3872.25,852
2022M03,HOME,ADW,08001841543314,0.00000,0.00,-229.29,0
2022M03,HOME,ADW,08006540500347,2.60630,81132.48,78455.04,7092
2022M03,HOME,ADW,08006540509753,2.51930,80058.32,77416.45,8788
2022M03,HOME,ADW,08006540522042,0.88640,19229.34,18594.81,1662
2022M03,HOME,ADW,08006540597200,3.22240,92160.64,89119.33,8056
2022M03,HOME,ADW,08006540608395,1.50800,52784.02,51040.32,5800
2022M04,HOME,ADW,08001090039040,5.72000,92378.00,89329.57,14300
2022M04,HOME,ADW,08001090884527,0.86540,20673.57,19991.37,2360
2022M04,HOME,ADW,08001841310466,0.30620,6556.32,6339.80,1884
2022M04,HOME,ADW,08001841310497,0.10530,2255.04,2180.54,648
2022M04,HOME,ADW,08001841310558,0.17010,3553.20,3435.90,756
2022M04,HOME,ADW,08001841684932,0.34560,9818.19,9494.08,2160
2022M04,HOME,ADW,08006540490006,0.11340,2370.60,2292.39,540
2022M04,HOME,ADW,08006540490181,0.06050,1264.32,1222.60,288
2022M04,HOME,ADW,08006540490211,0.11340,2370.60,2292.39,540
2022M04,HOME,ADW,08006540500347,3.02670,94265.55,91154.76,8236
2022M04,HOME,ADW,08006540509753,1.52250,48295.85,46702.06,5311
2022M04,HOME,ADW,08006540522042,0.71200,15445.95,14936.32,1335
2022M04,HOME,ADW,08006540597200,3.05440,87778.09,84881.40,7636
2022M04,HOME,ADW,08006540608395,0.88920,30775.51,29759.93,3420
2022M05,HOME,ADW,08001090039040,7.00320,113101.68,109369.30,17508
2022M05,HOME,ADW,08001090884527,0.96250,22994.98,22236.19,2625
2022M05,HOME,ADW,08001841310466,0.08390,1795.68,1736.34,516
2022M05,HOME,ADW,08001841684932,0.64000,18181.83,17581.82,4000
2022M05,HOME,ADW,08006540490006,0.34520,7217.16,6978.98,1644
2022M05,HOME,ADW,08006540490181,0.26960,5636.76,5450.72,1284
2022M05,HOME,ADW,08006540490211,0.32510,6795.72,6571.46,1548
2022M05,HOME,ADW,08006540500347,0.56150,17480.32,16903.37,1528
2022M05,HOME,ADW,08006540509753,0.50660,16097.30,15566.17,1767
2022M05,HOME,ADW,08006540522042,0.89760,19472.31,18829.81,1683
2022M05,HOME,ADW,08006540597200,0.65120,18624.32,18009.63,1628
2022M05,HOME,ADW,08006540608395,0.44100,15450.56,14940.74,1696
2022M06,HOME,ADW,08001090039040,10.94720,176797.28,170963.09,27368
2022M06,HOME,ADW,08001090884527,0.89980,21497.02,20787.72,2454
2022M06,HOME,ADW,08001841310466,0.49340,10565.28,10216.50,3036
2022M06,HOME,ADW,08006540490006,0.23180,4846.56,4686.63,1104
2022M06,HOME,ADW,08006540490181,0.08320,1738.44,1681.07,396
2022M06,HOME,ADW,08006540490211,0.13610,2844.72,2750.83,648
2022M06,HOME,ADW,08006540490471,3.76530,52668.56,50930.49,9128
2022M06,HOME,ADW,08006540500262,0.70220,15855.84,15332.58,2772
2022M06,HOME,ADW,08006540500347,2.24320,69829.76,67525.43,6104
2022M06,HOME,ADW,08006540509753,1.46860,46670.30,45130.25,5123
2022M06,HOME,ADW,08006540522042,1.12960,24505.26,23696.59,2118
2022M06,HOME,ADW,08006540597200,1.96320,56147.52,54294.59,4908
2022M06,HOME,ADW,08006540608395,1.46020,51161.76,49473.42,5616
2022M07,HOME,ADW,08001090039040,3.48800,56331.20,54472.23,8720
2022M07,HOME,ADW,08001090884527,1.06150,25360.20,24523.32,2895
2022M07,HOME,ADW,08001841310466,0.12680,2714.40,2624.71,780
2022M07,HOME,ADW,08006540490006,0.46620,9745.80,9424.18,2220
2022M07,HOME,ADW,08006540490181,0.14110,2950.08,2852.68,672
2022M07,HOME,ADW,08006540490211,0.23180,4846.56,4686.62,1104
2022M07,HOME,ADW,08006540490471,1.49490,20910.48,20220.39,3624
2022M07,HOME,ADW,08006540500262,0.06790,1532.96,1482.37,268
2022M07,HOME,ADW,08006540500347,2.43730,75870.08,73366.39,6632
2022M07,HOME,ADW,08006540509753,1.67100,53101.87,51349.56,5829
2022M07,HOME,ADW,08006540522042,0.78880,17112.03,16547.42,1479
2022M07,HOME,ADW,08006540597200,2.68480,76785.28,74251.31,6712
2022M07,HOME,ADW,08006540608395,1.42060,49777.04,48134.43,5464
2022M08,HOME,ADW,08001090039040,6.49920,104962.08,101498.35,16248
2022M08,HOME,ADW,08001090884527,0.57970,13849.57,13392.57,1581
2022M08,HOME,ADW,08001841310466,0.24380,5220.00,5047.55,1500
2022M08,HOME,ADW,08006540490006,0.35780,7480.56,7233.71,1704
2022M08,HOME,ADW,08006540490181,0.13100,2739.36,2648.95,624
2022M08,HOME,ADW,08006540490211,0.25700,5373.36,5196.00,1224
2022M08,HOME,ADW,08006540490471,0.17660,2469.56,2388.06,428
2022M08,HOME,ADW,08006540500347,2.60370,81118.68,78441.76,7085
2022M08,HOME,ADW,08006540509753,1.71460,54360.27,52566.36,5981
2022M08,HOME,ADW,08006540522042,0.62560,13571.61,13123.88,1173
2022M08,HOME,ADW,08006540597200,2.85240,82190.90,79478.63,7131
2022M08,HOME,ADW,08006540608395,1.65260,57351.16,55458.63,6356
2022M09,HOME,ADW,08001090012159,0.30590,10152.80,9817.77,1480
2022M09,HOME,ADW,08001090039040,6.24480,100853.52,97525.32,15612
2022M09,HOME,ADW,08001090795885,1.13180,23819.33,22918.26,5305
2022M09,HOME,ADW,08001090884527,2.39040,61072.05,59056.68,6519
2022M09,HOME,ADW,08001841310466,0.78200,16745.76,16192.97,4812
2022M09,HOME,ADW,08006540490006,0.43090,9008.28,8711.00,2052
2022M09,HOME,ADW,08006540490181,0.60480,12643.20,12225.93,2880
2022M09,HOME,ADW,08006540490211,0.72070,15066.48,14569.25,3432
2022M09,HOME,ADW,08006540490471,0.74250,14067.90,13381.14,1800
2022M09,HOME,ADW,08006540500347,3.44270,101386.23,98040.25,9368
2022M09,HOME,ADW,08006540509753,1.36800,43472.70,42038.17,4772
2022M09,HOME,ADW,08006540522042,2.25120,56631.91,54763.16,4221
2022M09,HOME,ADW,08006540597200,2.00160,55323.84,53498.10,5004
2022M09,HOME,ADW,08006540608395,1.39150,42591.45,41185.90,5352
2022M10,HOME,ADW,08001090039040,7.18720,126626.56,122447.92,17968
2022M10,HOME,ADW,08001090570116,0.63800,15005.76,14510.48,2552
2022M10,HOME,ADW,08001090795885,0.18450,4082.80,3948.07,865
2022M10,HOME,ADW,08001090884527,0.11620,2776.92,2685.28,317
2022M10,HOME,ADW,08001841310466,0.40560,8818.32,8527.29,2496
2022M10,HOME,ADW,08006540490006,0.01510,316.08,305.65,72
2022M10,HOME,ADW,08006540490181,0.13610,2844.72,2750.83,648
2022M10,HOME,ADW,08006540490211,0.39820,8323.44,8048.75,1896
2022M10,HOME,ADW,08006540500347,0.11910,3889.60,3761.23,324
2022M10,HOME,ADW,08006540509753,0.09120,2896.96,2801.39,318
2022M10,HOME,ADW,08006540522042,0.03680,798.33,772.02,69
2022M10,HOME,ADW,08006540597200,0.03040,2791.36,2699.25,76
2022M10,HOME,ADW,08006540608395,0.14140,4955.84,4792.27,544
2022M10,HOME,ADW,08006540752128,0.38020,9060.48,8761.52,1584
2022M10,HOME,ADW,08006540752333,1.37380,47803.50,46225.39,4293
2022M10,HOME,ADW,08006540752500,0.72080,26737.27,25854.95,3180
2022M10,HOME,ADW,08006540763353,1.69310,43768.95,42324.57,3628
2022M10,HOME,ADW,08006540763483,1.77020,49260.21,47631.36,5532
2022M10,HOME,ADW,08006540767689,1.37480,45419.46,43919.96,3891
2022M10,HOME,ADW,08006540767771,0.95400,34218.28,33089.09,3766
2022M11,HOME,ADW,08001090039040,2.22080,51017.44,49333.92,5552
2022M11,HOME,ADW,08001090570116,0.72800,17122.56,16557.59,2912
2022M11,HOME,ADW,08001841310466,0.07220,1802.64,1743.18,444
2022M11,HOME,ADW,08006540490181,-0.00250,-52.68,-50.94,-12
2022M11,HOME,ADW,08006540608395,-0.00520,-182.20,-176.19,-20
2022M11,HOME,ADW,08006540752128,0.57980,13819.52,13363.50,2416
2022M11,HOME,ADW,08006540752333,1.32740,46286.02,44758.53,4148
2022M11,HOME,ADW,08006540752500,0.73260,28170.89,27241.27,3232
2022M11,HOME,ADW,08006540763353,1.77570,45463.63,43963.34,3805
2022M11,HOME,ADW,08006540763483,2.37820,65918.87,63743.54,7432
2022M11,HOME,ADW,08006540767689,1.46980,47590.40,46019.86,4160
2022M11,HOME,ADW,08006540767771,1.37380,48501.92,46901.37,5423
2022M12,HOME,ADW,08001090039040,6.43840,122490.56,118448.38,16096
2022M12,HOME,ADW,08001090570116,0.39000,9172.80,8870.04,1560
2022M12,HOME,ADW,08001090570123,0.68400,16087.68,15556.76,2736
2022M12,HOME,ADW,08001090570154,0.42600,10019.52,9688.87,1704
2022M12,HOME,ADW,08001841310466,0.24180,6041.28,5841.98,1488
2022M12,HOME,ADW,08006540509753,-0.00460,-145.76,-140.95,-16
2022M12,HOME,ADW,08006540752333,1.41570,50610.56,48940.42,4424
2022M12,HOME,ADW,08006540752500,0.60930,24487.68,23679.52,2688
2022M12,HOME,ADW,08006540763353,1.24880,31146.44,30118.54,2676
2022M12,HOME,ADW,08006540763483,2.38400,65262.00,63108.48,7450
2022M12,HOME,ADW,08006540767689,0.56530,18304.00,17699.87,1600
2022M12,HOME,ADW,08006540767771,2.33740,84960.46,82156.77,9227
2022M01,HOME,AIR CARE,04015600435318,0.00360,77.40,74.84,36
2022M01,HOME,AIR CARE,04015600435509,0.33570,7217.55,6979.44,3357
2022M01,HOME,AIR CARE,04015600435653,0.49680,10681.20,10328.77,4968
2022M01,HOME,AIR CARE,04015600435929,0.24480,5091.84,4923.82,1224
2022M01,HOME,AIR CARE,04015600450311,0.28170,8479.17,8199.32,2817
2022M01,HOME,AIR CARE,04015600450380,0.23130,6962.13,6732.29,2313
2022M01,HOME,AIR CARE,04015600450694,0.69960,14971.44,14477.35,3498
2022M01,HOME,AIR CARE,04015600450724,0.88080,18849.12,18227.10,4404
2022M01,HOME,AIR CARE,04015600514969,0.21500,2073.60,2005.14,1440
2022M01,HOME,AIR CARE,04084500905733,0.07200,970.56,938.68,288
2022M01,HOME,AIR CARE,04084500939189,0.23400,7043.40,6810.91,2340
2022M01,HOME,AIR CARE,05413149006690,0.06100,2108.16,2038.59,976
2022M01,HOME,AIR CARE,08001841873008,0.37080,11161.08,10792.70,3708
2022M01,HOME,AIR CARE,08001841873091,0.45720,9810.36,9486.57,2286
2022M01,HOME,AIR CARE,08006540194188,0.10910,1824.00,1763.72,800
2022M01,HOME,AIR CARE,08006540194225,0.20730,3465.60,3351.11,1520
2022M01,HOME,AIR CARE,08006540218679,0.43640,7455.60,7209.47,3200
2022M01,HOME,AIR CARE,08006540285411,0.18450,3966.75,3835.85,1845
2022M01,HOME,AIR CARE,08006540577134,0.06480,1428.84,1381.70,324
2022M02,HOME,AIR CARE,04015600435318,0.00540,120.78,116.78,54
2022M02,HOME,AIR CARE,04015600435509,0.28440,6477.30,6263.37,2844
2022M02,HOME,AIR CARE,04015600435653,0.44640,10190.79,9854.37,4464
2022M02,HOME,AIR CARE,04015600450311,0.18810,5993.91,5796.12,1881
2022M02,HOME,AIR CARE,04015600450380,0.06120,1942.56,1878.49,612
2022M02,HOME,AIR CARE,04015600450694,0.05400,1155.60,1117.47,270
2022M02,HOME,AIR CARE,04015600514969,0.18100,1854.09,1792.86,1212
2022M02,HOME,AIR CARE,04084500905733,0.46350,6637.32,6418.36,1854
2022M02,HOME,AIR CARE,04084500939189,0.21420,6826.50,6601.25,2142
2022M02,HOME,AIR CARE,05413149006690,0.04600,1589.76,1537.30,736
2022M02,HOME,AIR CARE,08001090490605,0.41800,5333.68,5157.63,1672
2022M02,HOME,AIR CARE,08001090490650,0.51800,6609.68,6391.54,2072
2022M02,HOME,AIR CARE,08001841873008,0.10620,3378.06,3266.64,1062
2022M02,HOME,AIR CARE,08001841873091,0.02400,688.80,666.09,120
2022M02,HOME,AIR CARE,08006540194188,0.18890,3157.80,3053.47,1385
2022M02,HOME,AIR CARE,08006540194225,0.31980,5346.60,5170.02,2345
2022M02,HOME,AIR CARE,08006540218679,0.59800,9997.80,9667.80,4385
2022M02,HOME,AIR CARE,08006540285411,0.37170,8459.55,8180.19,3717
2022M02,HOME,AIR CARE,08006540577103,1.04160,29893.92,28907.39,5208
2022M02,HOME,AIR CARE,08006540577134,1.06200,23417.10,22644.32,5310
2022M03,HOME,AIR CARE,04015600435318,0.00360,82.08,79.36,36
2022M03,HOME,AIR CARE,04015600435509,0.25380,5786.64,5595.43,2538
2022M03,HOME,AIR CARE,04015600435653,0.37260,8495.28,8214.74,3726
2022M03,HOME,AIR CARE,04015600450311,0.30060,9589.14,9272.78,3006
2022M03,HOME,AIR CARE,04015600451332,0.00000,0.00,-4368.92,0
2022M03,HOME,AIR CARE,04015600514969,0.22980,2354.67,2276.92,1539
2022M03,HOME,AIR CARE,04084500905733,0.15600,2233.92,2160.34,624
2022M03,HOME,AIR CARE,04084500905795,0.00000,0.00,-1510.23,0
2022M03,HOME,AIR CARE,04084500939189,0.29070,9273.33,8967.35,2907
2022M03,HOME,AIR CARE,05413149006690,0.06550,2263.68,2189.00,1048
2022M03,HOME,AIR CARE,08001090490605,0.60800,7758.08,7501.89,2432
2022M03,HOME,AIR CARE,08001090490650,0.80000,10208.00,9870.96,3200
2022M03,HOME,AIR CARE,08001841875279,0.00000,0.00,-970.86,0
2022M03,HOME,AIR CARE,08006540194188,0.19500,3260.40,3152.70,1430
2022M03,HOME,AIR CARE,08006540194225,0.40030,6691.80,6470.97,2935
2022M03,HOME,AIR CARE,08006540218679,0.71670,11981.40,11585.98,5255
2022M03,HOME,AIR CARE,08006540285411,0.18900,4309.20,4066.14,1890
2022M03,HOME,AIR CARE,08006540577103,0.97320,27930.84,27009.08,4866
2022M03,HOME,AIR CARE,08006540577134,0.61680,13600.44,13151.69,3084
2022M04,HOME,AIR CARE,04015600435318,0.00360,82.08,79.36,36
2022M04,HOME,AIR CARE,04015600435509,0.22320,5088.96,4920.87,2232
2022M04,HOME,AIR CARE,04015600435653,0.36900,8413.20,8135.35,3690
2022M04,HOME,AIR CARE,04015600450311,0.29340,9359.46,9050.64,2934
2022M04,HOME,AIR CARE,04015600514969,0.19350,1982.88,1917.42,1296
2022M04,HOME,AIR CARE,04084500905733,0.22800,3264.96,3157.32,912
2022M04,HOME,AIR CARE,04084500939189,0.27630,8813.97,8523.19,2763
2022M04,HOME,AIR CARE,05413149006690,0.06450,2229.12,2155.57,1032
2022M04,HOME,AIR CARE,08001090490605,0.56000,7145.60,6909.67,2240
2022M04,HOME,AIR CARE,08001090490650,0.69300,8842.68,8550.72,2772
2022M04,HOME,AIR CARE,08001841873008,0.02250,717.75,694.06,225
2022M04,HOME,AIR CARE,08006540194188,0.21210,3545.40,3428.31,1555
2022M04,HOME,AIR CARE,08006540194225,0.39550,6612.00,6393.77,2900
2022M04,HOME,AIR CARE,08006540218679,0.68740,11491.20,11111.93,5040
2022M04,HOME,AIR CARE,08006540285411,0.08820,2010.96,1944.56,882
2022M04,HOME,AIR CARE,08006540577103,0.85800,24624.60,23811.91,4290
2022M04,HOME,AIR CARE,08006540577134,0.71160,15690.78,15172.99,3558
2022M05,HOME,AIR CARE,04015600435318,0.02970,677.16,654.80,297
2022M05,HOME,AIR CARE,04015600435509,0.12420,2835.27,2741.44,1242
2022M05,HOME,AIR CARE,04015600435653,0.19170,4370.76,4226.22,1917
2022M05,HOME,AIR CARE,04015600450311,0.29970,9560.43,9244.96,2997
2022M05,HOME,AIR CARE,04015600450380,-0.00180,-54.18,-52.39,-18
2022M05,HOME,AIR CARE,04015600514969,0.04120,423.09,409.07,276
2022M05,HOME,AIR CARE,04084500905733,0.21450,3071.64,2970.37,858
2022M05,HOME,AIR CARE,04084500939189,0.25740,8215.92,7944.87,2574
2022M05,HOME,AIR CARE,05413149006690,0.05450,1883.52,1821.37,872
2022M05,HOME,AIR CARE,08001090490605,0.40400,5155.04,4984.77,1616
2022M05,HOME,AIR CARE,08001090490650,0.57200,7298.72,7057.69,2288
2022M05,HOME,AIR CARE,08001841873008,-0.00270,-81.27,-78.59,-27
2022M05,HOME,AIR CARE,08006540194188,0.09750,1630.20,1576.29,715
2022M05,HOME,AIR CARE,08006540194225,0.25780,4309.20,4166.81,1890
2022M05,HOME,AIR CARE,08006540218679,0.39620,6623.40,6404.79,2905
2022M05,HOME,AIR CARE,08006540285411,0.17640,4021.92,3888.93,1764
2022M05,HOME,AIR CARE,08006540577103,0.72960,20939.52,20248.42,3648
2022M05,HOME,AIR CARE,08006540577134,0.63240,13944.42,13484.24,3162
2022M06,HOME,AIR CARE,04015600435318,0.00090,20.52,19.84,9
2022M06,HOME,AIR CARE,04015600435509,0.12690,2893.32,2797.57,1269
2022M06,HOME,AIR CARE,04015600435653,0.20520,4678.56,4523.90,2052
2022M06,HOME,AIR CARE,04015600450311,0.31770,10134.63,9800.20,3177
2022M06,HOME,AIR CARE,04015600450601,0.16650,5311.35,5136.07,1665
2022M06,HOME,AIR CARE,04015600451332,-0.00100,-18.84,-18.22,-4
2022M06,HOME,AIR CARE,04015600514969,0.06140,628.83,607.96,411
2022M06,HOME,AIR CARE,04084500905733,0.22650,3243.48,3136.49,906
2022M06,HOME,AIR CARE,04084500939189,0.36630,11684.97,11299.42,3663
2022M06,HOME,AIR CARE,04084500939219,0.08550,2727.45,2637.45,855
2022M06,HOME,AIR CARE,05410076326389,0.10170,2318.76,2242.21,1017
2022M06,HOME,AIR CARE,05410076711680,0.36000,3135.60,3032.12,2412
2022M06,HOME,AIR CARE,05413149006690,0.08100,2799.36,2707.00,1296
2022M06,HOME,AIR CARE,08001090490605,0.56100,7158.36,6921.94,2244
2022M06,HOME,AIR CARE,08001090490650,0.53000,6762.80,6539.45,2120
2022M06,HOME,AIR CARE,08006540194065,0.03820,1276.80,1234.70,560
2022M06,HOME,AIR CARE,08006540194102,0.06660,2225.28,2151.87,976
2022M06,HOME,AIR CARE,08006540194140,0.10530,3520.32,3404.16,1544
2022M06,HOME,AIR CARE,08006540194188,0.09070,1516.20,1466.03,665
2022M06,HOME,AIR CARE,08006540194225,0.19640,3283.20,3174.78,1440
2022M06,HOME,AIR CARE,08006540218679,0.31850,5323.80,5148.07,2335
2022M06,HOME,AIR CARE,08006540285411,0.13590,3098.52,2995.97,1359
2022M06,HOME,AIR CARE,08006540577103,0.73680,21146.16,20448.25,3684
2022M06,HOME,AIR CARE,08006540577134,0.63120,13917.96,13458.65,3156
2022M07,HOME,AIR CARE,04015600435318,0.17190,3919.32,3789.98,1719
2022M07,HOME,AIR CARE,04015600435509,0.40050,9131.40,8829.90,4005
2022M07,HOME,AIR CARE,04015600435653,0.50490,11511.72,11131.76,5049
2022M07,HOME,AIR CARE,04015600450311,0.54990,17541.81,16962.97,5499
2022M07,HOME,AIR CARE,04015600450601,0.26370,8412.03,8134.47,2637
2022M07,HOME,AIR CARE,04015600450694,0.77760,16640.64,16091.48,3888
2022M07,HOME,AIR CARE,04015600514969,0.19440,1992.06,1926.34,1302
2022M07,HOME,AIR CARE,04084500939189,0.30330,9675.27,9356.09,3033
2022M07,HOME,AIR CARE,04084500939219,0.12150,3875.85,3747.99,1215
2022M07,HOME,AIR CARE,05410076326389,0.16110,3673.08,3551.74,1611
2022M07,HOME,AIR CARE,05410076711680,0.20420,1778.40,1719.66,1368
2022M07,HOME,AIR CARE,05413149006690,0.05100,1762.56,1704.41,816
2022M07,HOME,AIR CARE,08001090490605,0.77300,9863.48,9537.87,3092
2022M07,HOME,AIR CARE,08001090490650,0.87500,11165.00,10796.44,3500
2022M07,HOME,AIR CARE,08001090761989,0.55890,17828.91,17240.56,5589
2022M07,HOME,AIR CARE,08001841873091,0.62160,17839.92,17251.21,3108
2022M07,HOME,AIR CARE,08006540194065,0.09880,3301.44,3192.67,1448
2022M07,HOME,AIR CARE,08006540194102,0.18820,6292.80,6085.24,2760
2022M07,HOME,AIR CARE,08006540194140,0.30600,10232.64,9895.15,4488
2022M07,HOME,AIR CARE,08006540194225,0.03000,501.60,485.06,220
2022M07,HOME,AIR CARE,08006540218679,0.03000,501.60,485.04,220
2022M07,HOME,AIR CARE,08006540285411,0.40860,9316.08,9008.54,4086
2022M07,HOME,AIR CARE,08006540577073,0.24960,7163.52,6927.12,1248
2022M07,HOME,AIR CARE,08006540577103,1.20120,34474.44,33336.70,6006
2022M07,HOME,AIR CARE,08006540577134,0.09840,2169.72,2098.11,492
2022M08,HOME,AIR CARE,04015600435318,0.26550,6053.40,5853.40,2655
2022M08,HOME,AIR CARE,04015600435509,0.35730,8146.44,7877.40,3573
2022M08,HOME,AIR CARE,04015600435653,0.53730,12250.44,11845.92,5373
2022M08,HOME,AIR CARE,04015600450311,0.33300,10622.70,10272.22,3330
2022M08,HOME,AIR CARE,04015600450601,0.16290,5196.51,5025.08,1629
2022M08,HOME,AIR CARE,04015600450694,0.40080,13841.88,13385.16,2004
2022M08,HOME,AIR CARE,04015600514969,0.22760,2331.72,2254.68,1524
2022M08,HOME,AIR CARE,04084500905733,-0.00150,-21.48,-20.77,-6
2022M08,HOME,AIR CARE,04084500939189,0.21780,6947.82,6718.61,2178
2022M08,HOME,AIR CARE,04084500939219,0.13590,4335.21,4192.21,1359
2022M08,HOME,AIR CARE,05410076326389,0.11340,2585.52,2499.97,1134
2022M08,HOME,AIR CARE,05410076711680,0.08690,756.60,731.54,582
2022M08,HOME,AIR CARE,05413149006690,0.06650,2298.24,2222.42,1064
2022M08,HOME,AIR CARE,08001090490605,0.80400,10259.04,9920.37,3216
2022M08,HOME,AIR CARE,08001090490650,0.91600,11688.16,11302.23,3664
2022M08,HOME,AIR CARE,08001090761989,0.20970,6689.43,6468.69,2097
2022M08,HOME,AIR CARE,08001841873091,0.45120,12949.44,12522.14,2256
2022M08,HOME,AIR CARE,08006540194065,0.09110,3046.08,2945.69,1336
2022M08,HOME,AIR CARE,08006540194102,0.21930,7332.48,7090.74,3216
2022M08,HOME,AIR CARE,08006540194140,0.29240,9776.64,9454.17,4288
2022M08,HOME,AIR CARE,08006540218679,0.01500,250.80,242.53,110
2022M08,HOME,AIR CARE,08006540285411,0.40050,9131.40,8829.86,4005
2022M08,HOME,AIR CARE,08006540577103,0.93120,26725.44,25843.47,4656
2022M09,HOME,AIR CARE,04015600435318,0.23850,5437.80,5258.10,2385
2022M09,HOME,AIR CARE,04015600435509,0.44550,10157.40,9822.04,4455
2022M09,HOME,AIR CARE,04015600435653,0.81990,18509.04,17898.13,8199
2022M09,HOME,AIR CARE,04015600450311,0.41130,13120.47,12687.54,4113
2022M09,HOME,AIR CARE,04015600450601,0.20250,6459.75,6246.66,2025
2022M09,HOME,AIR CARE,04015600514969,0.14740,1510.11,1460.30,987
2022M09,HOME,AIR CARE,04084500939189,0.31950,10192.05,9855.78,3195
2022M09,HOME,AIR CARE,04084500939219,0.12600,4019.40,3886.80,1260
2022M09,HOME,AIR CARE,05410076326389,0.16020,3652.56,3531.73,1602
2022M09,HOME,AIR CARE,05410076711680,0.11200,975.00,942.72,750
2022M09,HOME,AIR CARE,05413149006690,0.09150,3162.24,3057.92,1464
2022M09,HOME,AIR CARE,08001090490605,0.79300,10118.68,9784.62,3172
2022M09,HOME,AIR CARE,08001090490650,0.82700,10552.52,10204.13,3308
2022M09,HOME,AIR CARE,08001090761989,0.26640,8498.16,8217.76,2664
2022M09,HOME,AIR CARE,08001841873008,0.02250,717.75,694.06,225
2022M09,HOME,AIR CARE,08001841873091,0.22920,6578.04,6361.01,1146
2022M09,HOME,AIR CARE,08006540194065,0.30060,10050.24,9718.71,4408
2022M09,HOME,AIR CARE,08006540194102,0.55320,18495.36,17885.10,8112
2022M09,HOME,AIR CARE,08006540194140,0.64100,21432.00,20724.85,9400
2022M09,HOME,AIR CARE,08006540285411,0.33480,7633.44,7381.40,3348
2022M09,HOME,AIR CARE,08006540577073,0.42480,12191.76,11789.42,2124
2022M09,HOME,AIR CARE,08006540577103,1.42320,40845.84,39497.83,7116
2022M10,HOME,AIR CARE,04015600435318,0.17370,4664.70,4510.66,1737
2022M10,HOME,AIR CARE,04015600435509,0.23670,6387.48,6176.63,2367
2022M10,HOME,AIR CARE,04015600435653,0.28620,8033.58,7768.39,2862
2022M10,HOME,AIR CARE,04015600450311,0.26190,9417.33,9106.55,2619
2022M10,HOME,AIR CARE,04015600450601,0.09900,3549.24,3432.27,990
