Month (Real),Sub Sector,Category,Corp Item GTIN,Shipment MSU Internal,Shipment GIV Value Internal,Shipment NIV Value Internal,Shipment Consumer Unit Internal
2021M03,HOME,ADW,04084500097872,0.37440,10152.00,9918.50,2160
2021M03,HOME,ADW,08001090039040,2.80800,45349.20,43852.69,7020
2021M03,HOME,ADW,08001090884527,1.20490,28358.16,27422.37,3286
2021M03,HOME,ADW,08001841003276,1.54560,47278.80,45351.24,4140
2021M03,HOME,ADW,08001841310466,0.06240,1360.08,1320.00,384
2021M03,HOME,ADW,08001841310497,0.01560,334.08,323.04,96
2021M03,HOME,ADW,08001841310527,0.12690,2650.80,2563.32,564
2021M03,HOME,ADW,08001841310558,0.08370,1748.40,1690.70,372
2021M03,HOME,ADW,08001841475349,0.07200,1296.00,1253.23,2160
2021M03,HOME,ADW,08001841496498,1.41000,40255.50,38495.54,3525
2021M03,HOME,ADW,08001841684987,0.54510,12264.00,11981.93,2044
2021M03,HOME,ADW,08006540063156,0.16130,3467.52,3387.78,576
2021M04,HOME,ADW,04084500097872,0.09360,2538.00,2479.63,540
2021M04,HOME,ADW,08001090039040,7.29920,117869.02,113978.93,18248
2021M04,HOME,ADW,08001090884527,2.07500,48834.22,47222.61,5659
2021M04,HOME,ADW,08001841003276,0.00000,-24.52,-4829.55,0
2021M04,HOME,ADW,08001841310466,0.02930,658.80,643.64,180
2021M04,HOME,ADW,08001841310497,0.00000,0.00,0.00,0
2021M04,HOME,ADW,08001841310527,0.42660,9362.40,9053.42,1896
2021M04,HOME,ADW,08001841310558,0.30240,6316.80,6108.30,1344
2021M04,HOME,ADW,08001841475349,0.00000,0.00,0.00,0
2021M04,HOME,ADW,08001841496498,0.00000,-3.49,-3514.13,0
2021M04,HOME,ADW,08001841684987,0.07680,1728.00,1688.26,288
2021M05,HOME,ADW,04084500097872,0.00000,-54.64,-54.64,0
2021M05,HOME,ADW,04084500111875,0.21600,7160.40,6995.72,1620
2021M05,HOME,ADW,08001090039040,7.63840,123356.36,119285.47,19096
2021M05,HOME,ADW,08001090884527,1.55980,36712.01,35500.50,4254
2021M05,HOME,ADW,08001841310527,0.01890,394.80,381.78,84
2021M05,HOME,ADW,08001841310558,0.03240,676.80,654.48,144
2021M05,HOME,ADW,08001841684987,0.22720,4989.79,4872.21,852
2021M05,HOME,ADW,08006540063156,0.20160,4334.40,4234.71,720
2021M06,HOME,ADW,04084500111875,0.07200,2386.80,2331.91,540
2021M06,HOME,ADW,04084500808423,2.24780,46361.70,44831.71,4014
2021M06,HOME,ADW,08001090012159,0.65610,19970.75,19311.73,3175
2021M06,HOME,ADW,08001090015969,0.23440,6372.36,6162.06,558
2021M06,HOME,ADW,08001090039040,8.11040,130982.96,126660.52,20276
2021M06,HOME,ADW,08001090884527,4.44630,104647.15,101193.81,12126
2021M06,HOME,ADW,08001090981646,0.98470,34011.84,32889.44,3992
2021M06,HOME,ADW,08001841122953,0.54680,24917.35,24095.07,4105
2021M06,HOME,ADW,08001841310466,0.31590,6765.12,6541.82,1944
2021M06,HOME,ADW,08001841310497,0.11700,2505.60,2422.86,720
2021M06,HOME,ADW,08001841310527,0.10800,2256.00,2181.55,480
2021M06,HOME,ADW,08001841310558,0.11880,2481.60,2399.73,528
2021M06,HOME,ADW,08001841543314,3.09130,98763.84,95504.60,11592
2021M06,HOME,ADW,08001841684987,0.69120,14599.85,14161.54,2592
2021M06,HOME,ADW,08001841944616,4.03330,119122.02,115191.04,10431
2021M06,HOME,ADW,08001841959948,0.72600,30030.26,29038.75,4950
2021M07,HOME,ADW,04084500097872,0.09360,2413.80,2334.14,540
2021M07,HOME,ADW,04084500808423,5.39950,111365.10,107690.01,9642
2021M07,HOME,ADW,08001090012159,0.79360,24148.76,23351.66,3840
2021M07,HOME,ADW,08001090015969,1.37340,37343.40,36111.03,3270
2021M07,HOME,ADW,08001090039040,5.34880,86381.35,83530.74,13372
2021M07,HOME,ADW,08001090884527,6.29660,148193.97,143303.73,17172
2021M07,HOME,ADW,08001090981646,2.81900,97366.56,94153.43,11428
2021M07,HOME,ADW,08001841122953,0.54750,24947.70,24124.38,4110
2021M07,HOME,ADW,08001841310466,0.15990,3424.32,3311.18,984
2021M07,HOME,ADW,08001841310497,0.11310,2422.08,2342.07,696
2021M07,HOME,ADW,08001841310527,0.30780,6429.60,6217.43,1368
2021M07,HOME,ADW,08001841310558,0.17010,3553.20,3435.99,756
2021M07,HOME,ADW,08001841543314,3.72120,118044.16,114148.82,13954
2021M07,HOME,ADW,08001841684987,0.15150,3237.60,3130.75,568
2021M07,HOME,ADW,08001841944616,5.08310,150127.32,145173.19,13146
2021M07,HOME,ADW,08001841959948,0.47520,19666.80,19017.73,3240
2021M08,HOME,ADW,04084500808423,2.71990,60685.26,58682.61,4857
2021M08,HOME,ADW,08001090012159,0.32030,9749.50,9427.81,1550
2021M08,HOME,ADW,08001090015969,1.32050,35888.19,34703.35,3144
2021M08,HOME,ADW,08001090039040,4.17280,67390.72,65166.86,10432
2021M08,HOME,ADW,08001090884527,3.78450,90743.45,87748.88,10321
2021M08,HOME,ADW,08001090981646,1.67340,54369.52,52575.47,6784
2021M08,HOME,ADW,08001841122953,0.36430,16601.45,16053.49,2735
2021M08,HOME,ADW,08001841310466,0.12090,2589.12,2503.56,744
2021M08,HOME,ADW,08001841310497,0.04290,918.72,888.36,264
2021M08,HOME,ADW,08001841310527,0.28080,5865.60,5672.01,1248
2021M08,HOME,ADW,08001841310558,0.15390,3214.80,3108.74,684
2021M08,HOME,ADW,08001841543314,2.95770,94494.77,91376.69,11091
2021M08,HOME,ADW,08001841684987,0.41920,8960.40,8664.77,1572
2021M08,HOME,ADW,08001841944616,2.06020,58010.45,56095.92,5328
2021M08,HOME,ADW,08001841959948,0.34390,14234.15,13764.38,2345
2021M09,HOME,ADW,04084500808423,2.04290,42134.40,40743.97,3648
2021M09,HOME,ADW,08001090012159,0.40200,12234.05,11830.34,1945
2021M09,HOME,ADW,08001090015969,1.30540,36115.07,34923.19,3108
2021M09,HOME,ADW,08001090039040,5.14240,83049.76,80309.10,12856
2021M09,HOME,ADW,08001090884527,5.85180,137725.65,133180.65,15959
2021M09,HOME,ADW,08001090981646,1.97440,67805.47,65567.89,8004
2021M09,HOME,ADW,08001841003276,0.00000,0.00,0.00,0
2021M09,HOME,ADW,08001841122953,0.44560,20304.15,19634.04,3345
2021M09,HOME,ADW,08001841310466,0.33740,7224.48,6985.89,2076
2021M09,HOME,ADW,08001841310497,0.10920,2338.56,2261.28,672
2021M09,HOME,ADW,08001841310527,0.45090,9418.80,9107.96,2004
2021M09,HOME,ADW,08001841310558,0.38340,8008.80,7744.50,1704
2021M09,HOME,ADW,08001841496498,-0.00360,-102.78,-88.69,-9
2021M09,HOME,ADW,08001841543314,0.83040,26948.82,26059.68,3114
2021M09,HOME,ADW,08001841684987,0.29650,6338.40,6129.32,1112
2021M09,HOME,ADW,08001841944616,0.91060,27086.72,26192.86,2355
2021M09,HOME,ADW,08001841959948,0.22150,9165.70,8863.18,1510
2021M10,HOME,ADW,04084500808423,2.77700,59275.87,57319.71,4959
2021M10,HOME,ADW,08001090012159,0.50530,15379.05,14871.56,2445
2021M10,HOME,ADW,08001090015969,1.69930,47811.40,46233.54,4046
2021M10,HOME,ADW,08001090039040,4.92000,79458.00,76835.84,12300
2021M10,HOME,ADW,08001090884527,1.70360,40821.05,39473.76,4646
2021M10,HOME,ADW,08001090981646,2.42330,81201.36,78521.69,9824
2021M10,HOME,ADW,08001841003276,0.00000,0.00,0.00,0
2021M10,HOME,ADW,08001841122953,0.48220,21973.40,21248.30,3620
2021M10,HOME,ADW,08001841310466,0.17360,3716.64,3593.83,1068
2021M10,HOME,ADW,08001841310497,0.06240,1336.32,1292.17,384
2021M10,HOME,ADW,08001841310527,0.33480,6993.60,6762.82,1488
2021M10,HOME,ADW,08001841310558,0.25650,5358.00,5181.20,1140
2021M10,HOME,ADW,08001841496498,0.00000,0.00,0.00,0
2021M10,HOME,ADW,08001841543314,1.98780,62407.82,60348.55,7454
2021M10,HOME,ADW,08001841944616,1.23810,35831.09,34648.65,3202
2021M10,HOME,ADW,08001841959948,0.36520,15114.30,14615.44,2490
2021M11,HOME,ADW,04084500808423,4.04040,84215.34,81436.21,7215
2021M11,HOME,ADW,08001090012159,0.32140,9780.95,9458.23,1555
2021M11,HOME,ADW,08001090015969,1.95430,53043.76,51290.22,4653
2021M11,HOME,ADW,08001090039040,5.27520,85194.48,82383.05,13188
2021M11,HOME,ADW,08001090884527,4.01880,94906.28,91774.40,10960
2021M11,HOME,ADW,08001090981646,2.14010,73259.88,70842.27,8676
2021M11,HOME,ADW,08001841122953,0.42360,19302.60,18665.54,3180
2021M11,HOME,ADW,08001841310466,0.22620,4844.16,4684.16,1392
2021M11,HOME,ADW,08001841310497,0.10730,2296.80,2220.92,660
2021M11,HOME,ADW,08001841310527,0.61560,12859.20,12434.83,2736
2021M11,HOME,ADW,08001841310558,0.17820,3722.40,3599.58,792
2021M11,HOME,ADW,08001841543314,3.43980,109898.92,106272.41,12899
2021M11,HOME,ADW,08001841684987,0.28800,6156.00,5952.84,1080
2021M11,HOME,ADW,08001841944616,2.90350,85208.66,82396.80,7509
2021M11,HOME,ADW,08001841959948,0.46350,19181.20,18548.18,3160
2021M12,HOME,ADW,04084500808423,1.06180,21898.80,21176.13,1896
2021M12,HOME,ADW,08001090012159,0.37920,11542.15,11161.33,1835
2021M12,HOME,ADW,08001090015969,1.42630,38772.74,37492.98,3396
2021M12,HOME,ADW,08001090039040,5.60480,90517.52,87530.46,14012
2021M12,HOME,ADW,08001090884527,1.67610,39447.60,38145.73,4571
2021M12,HOME,ADW,08001090981646,1.62610,56125.52,54272.08,6592
2021M12,HOME,ADW,08001841122953,0.35100,15994.45,15466.63,2635
2021M12,HOME,ADW,08001841310466,0.20480,4384.80,4239.97,1260
2021M12,HOME,ADW,08001841310497,0.13650,2923.20,2826.69,840
2021M12,HOME,ADW,08001841310527,0.20520,4286.40,4144.96,912
2021M12,HOME,ADW,08001841310558,0.22950,4794.00,4635.79,1020
2021M12,HOME,ADW,08001841543314,0.78800,25176.50,24345.79,2955
2021M12,HOME,ADW,08001841684987,0.54080,11559.60,11178.14,2028
2021M12,HOME,ADW,08001841944616,1.32010,38987.88,37701.29,3414
2021M12,HOME,ADW,08001841959948,0.26110,10804.60,10448.04,1780
2021M03,HOME,AIR CARE,04015600435318,0.03600,816.12,730.22,360
2021M03,HOME,AIR CARE,04015600435356,0.15930,3424.95,3312.00,1593
2021M03,HOME,AIR CARE,04015600435509,0.32580,7004.70,6773.54,3258
2021M03,HOME,AIR CARE,04015600435653,0.35730,7681.95,7428.47,3573
2021M03,HOME,AIR CARE,04015600435929,0.43560,9060.48,8761.47,2178
2021M03,HOME,AIR CARE,04015600450311,0.16380,4930.38,4767.66,1638
2021M03,HOME,AIR CARE,04015600450694,0.41640,8910.96,8616.88,2082
2021M03,HOME,AIR CARE,04015600450724,0.47280,10117.92,9784.06,2364
2021M03,HOME,AIR CARE,04015600451332,0.10800,2017.44,1801.59,432
2021M03,HOME,AIR CARE,04015600514969,0.47580,4587.84,4436.39,3186
2021M03,HOME,AIR CARE,04015600641580,0.11360,3111.84,2951.49,1818
2021M03,HOME,AIR CARE,04015600641610,0.04390,1186.38,1147.23,702
2021M03,HOME,AIR CARE,04084500905733,0.06000,808.80,782.19,240
2021M03,HOME,AIR CARE,04084500905795,0.07650,1083.24,967.32,306
2021M03,HOME,AIR CARE,05410076326341,0.02970,674.19,602.05,297
2021M03,HOME,AIR CARE,05410076326389,0.02700,612.90,547.33,270
2021M03,HOME,AIR CARE,05410076362479,0.09760,2061.84,1964.95,1092
2021M03,HOME,AIR CARE,05413149006690,0.03700,1309.44,1272.07,592
2021M03,HOME,AIR CARE,08001841873008,0.18900,5688.90,5501.19,1890
2021M03,HOME,AIR CARE,08001841875279,0.09000,1681.20,1501.31,360
2021M04,HOME,AIR CARE,04015600435318,0.00720,161.28,146.88,72
2021M04,HOME,AIR CARE,04015600435356,0.33840,7585.20,7334.93,3384
2021M04,HOME,AIR CARE,04015600435509,0.21510,4760.10,4603.07,2151
2021M04,HOME,AIR CARE,04015600435653,0.46890,10293.01,9953.31,4689
2021M04,HOME,AIR CARE,04015600435929,0.73200,15724.80,15205.90,3660
2021M04,HOME,AIR CARE,04015600450311,0.36360,11296.53,10923.65,3636
2021M04,HOME,AIR CARE,04015600450694,0.85920,18951.84,18326.53,4296
2021M04,HOME,AIR CARE,04015600450724,1.00920,22059.12,21331.15,5046
2021M04,HOME,AIR CARE,04015600451332,0.03600,672.48,600.53,144
2021M04,HOME,AIR CARE,04015600514969,0.32700,3153.60,3049.49,2190
2021M04,HOME,AIR CARE,04015600641580,0.00300,85.44,76.29,48
2021M04,HOME,AIR CARE,04015600641610,-0.00410,0.00,0.00,-66
2021M04,HOME,AIR CARE,04084500905733,0.16800,2345.52,2268.36,672
2021M04,HOME,AIR CARE,05410076326341,0.00720,163.44,145.95,72
2021M04,HOME,AIR CARE,05410076362479,0.00000,0.00,0.00,0
2021M04,HOME,AIR CARE,05413149006690,0.05900,2054.40,1989.55,944
2021M04,HOME,AIR CARE,08001841873008,0.41220,12407.22,11997.74,4122
2021M05,HOME,AIR CARE,04015600435318,0.03960,851.40,831.04,396
2021M05,HOME,AIR CARE,04015600435356,0.14490,3115.35,3012.61,1449
2021M05,HOME,AIR CARE,04015600435509,0.12150,2612.25,2526.10,1215
2021M05,HOME,AIR CARE,04015600435653,0.24030,5166.45,4996.04,2403
2021M05,HOME,AIR CARE,04015600435929,0.43080,8960.64,8664.88,2154
2021M05,HOME,AIR CARE,04015600450311,0.25380,7639.38,7387.24,2538
2021M05,HOME,AIR CARE,04015600450380,0.10800,3250.80,3176.03,1080
2021M05,HOME,AIR CARE,04015600450694,0.76920,16460.88,15917.63,3846
2021M05,HOME,AIR CARE,04015600450724,0.76920,16460.88,15917.63,3846
2021M05,HOME,AIR CARE,04015600451332,0.18000,3189.60,3116.25,720
2021M05,HOME,AIR CARE,04015600514969,0.18770,1810.08,1750.34,1257
2021M05,HOME,AIR CARE,04015600641580,0.02250,608.40,594.41,360
2021M05,HOME,AIR CARE,04084500905733,0.09000,1213.20,1173.43,360
2021M05,HOME,AIR CARE,04084500905795,0.02550,343.74,335.83,102
2021M05,HOME,AIR CARE,05410076326341,0.02700,580.50,567.15,270
2021M05,HOME,AIR CARE,05410076326389,0.02700,580.50,567.15,270
2021M05,HOME,AIR CARE,05413149006690,0.06300,2177.28,2108.22,1008
2021M05,HOME,AIR CARE,08001841873008,0.31860,9589.86,9273.31,3186
2021M06,HOME,AIR CARE,04015600435318,0.01170,251.55,244.21,117
2021M06,HOME,AIR CARE,04015600435356,0.23490,5050.35,4883.76,2349
2021M06,HOME,AIR CARE,04015600435509,0.20430,4392.45,4247.57,2043
2021M06,HOME,AIR CARE,04015600435653,0.39240,8436.60,8158.37,3924
2021M06,HOME,AIR CARE,04015600435929,0.71640,14901.12,14409.32,3582
2021M06,HOME,AIR CARE,04015600450311,0.25290,7612.29,7361.04,2529
2021M06,HOME,AIR CARE,04015600450380,0.14940,4496.94,4369.13,1494
2021M06,HOME,AIR CARE,04015600450694,0.72960,15613.44,15098.18,3648
2021M06,HOME,AIR CARE,04015600450724,0.82560,17667.84,17084.90,4128
2021M06,HOME,AIR CARE,04015600451332,0.03600,637.92,623.26,144
2021M06,HOME,AIR CARE,04015600514969,0.36200,3490.56,3375.41,2424
2021M06,HOME,AIR CARE,04015600641580,0.00790,212.94,208.05,126
2021M06,HOME,AIR CARE,04084500905733,0.15750,2123.10,2053.30,630
2021M06,HOME,AIR CARE,04084500905795,0.05100,687.48,671.67,204
2021M06,HOME,AIR CARE,05410076362479,0.00430,89.76,87.69,48
2021M06,HOME,AIR CARE,05413149006690,0.06300,2177.28,2105.44,1008
2021M06,HOME,AIR CARE,08001841873008,0.29790,8966.79,8670.85,2979
2021M07,HOME,AIR CARE,04015600435318,0.00540,116.10,112.26,54
2021M07,HOME,AIR CARE,04015600435356,0.70380,15131.70,14632.43,7038
2021M07,HOME,AIR CARE,04015600435509,0.50670,10894.05,10534.61,5067
2021M07,HOME,AIR CARE,04015600435653,0.69030,14841.45,14351.71,6903
2021M07,HOME,AIR CARE,04015600435929,1.68840,35118.72,33959.84,8442
2021M07,HOME,AIR CARE,04015600450311,0.44100,13274.10,12835.96,4410
2021M07,HOME,AIR CARE,04015600450694,1.25520,26861.28,25974.90,6276
2021M07,HOME,AIR CARE,04015600450724,1.78320,38160.48,36901.19,8916
2021M07,HOME,AIR CARE,04015600451332,0.89600,11094.56,10728.44,3584
2021M07,HOME,AIR CARE,04015600514969,0.59850,5771.52,5581.05,4008
2021M07,HOME,AIR CARE,04015600641580,0.00450,121.68,117.66,72
2021M07,HOME,AIR CARE,04084500904071,0.36700,4418.68,4272.86,1468
2021M07,HOME,AIR CARE,04084500904132,0.75800,9126.32,8825.18,3032
2021M07,HOME,AIR CARE,04084500905733,0.48000,6470.40,6256.96,1920
2021M07,HOME,AIR CARE,05410076326341,0.00900,193.50,187.11,90
2021M07,HOME,AIR CARE,05410076362479,0.01820,381.48,368.90,204
2021M07,HOME,AIR CARE,05413149006690,0.05850,2021.76,1955.07,936
2021M07,HOME,AIR CARE,08001841873008,0.57870,17418.87,16844.01,5787
2021M07,HOME,AIR CARE,08006540194188,0.24890,4161.00,4023.68,1825
2021M08,HOME,AIR CARE,04015600435318,0.00270,58.05,56.13,27
2021M08,HOME,AIR CARE,04015600435356,0.57420,12344.07,11936.80,5742
2021M08,HOME,AIR CARE,04015600435509,0.72900,15673.50,15156.36,7290
2021M08,HOME,AIR CARE,04015600435653,0.82080,17647.20,17064.93,8208
2021M08,HOME,AIR CARE,04015600435929,0.76800,15974.40,15447.22,3840
2021M08,HOME,AIR CARE,04015600450694,0.13680,2927.52,2830.93,684
2021M08,HOME,AIR CARE,04015600450724,1.29360,27683.04,26769.50,6468
2021M08,HOME,AIR CARE,04015600451332,0.67600,8139.04,7870.68,2704
2021M08,HOME,AIR CARE,04015600514969,0.18460,1779.84,1721.13,1236
2021M08,HOME,AIR CARE,04015600641405,0.21260,5749.38,5559.69,3402
2021M08,HOME,AIR CARE,04015600641580,0.26850,7260.24,7020.64,4296
2021M08,HOME,AIR CARE,04015600641610,0.28580,7726.68,7471.73,4572
2021M08,HOME,AIR CARE,04084500904071,0.81400,9800.56,9477.33,3256
2021M08,HOME,AIR CARE,04084500904132,0.52700,6284.88,6077.69,2108
2021M08,HOME,AIR CARE,04084500905733,0.15600,2102.88,2033.70,624
2021M08,HOME,AIR CARE,05410076326341,0.00270,58.05,56.14,27
2021M08,HOME,AIR CARE,05410076326389,0.02700,580.50,561.34,270
2021M08,HOME,AIR CARE,05410076362479,0.00800,168.30,162.75,90
2021M08,HOME,AIR CARE,05413149006690,0.05700,1969.92,1904.94,912
2021M08,HOME,AIR CARE,08001841873008,0.38790,11675.79,11290.40,3879
2021M08,HOME,AIR CARE,08001841873091,1.01040,21622.56,20908.99,5052
2021M08,HOME,AIR CARE,08006540194102,0.00380,127.68,123.48,56
2021M08,HOME,AIR CARE,08006540194140,0.00380,127.68,123.48,56
2021M08,HOME,AIR CARE,08006540194188,0.21070,3522.60,3406.22,1545
2021M08,HOME,AIR CARE,08006540194225,0.50460,8436.00,8157.48,3700
2021M08,HOME,AIR CARE,08006540218679,0.58710,9815.40,9491.36,4305
2021M09,HOME,AIR CARE,04015600435318,0.00270,58.05,56.13,27
2021M09,HOME,AIR CARE,04015600435356,0.45540,9791.10,9468.10,4554
2021M09,HOME,AIR CARE,04015600435509,0.47520,10216.80,9879.78,4752
2021M09,HOME,AIR CARE,04015600435653,0.78750,16931.25,16372.62,7875
2021M09,HOME,AIR CARE,04015600435929,1.42920,29727.36,28746.38,7146
2021M09,HOME,AIR CARE,04015600450694,0.78840,16871.76,16315.00,3942
2021M09,HOME,AIR CARE,04015600450724,1.83360,39239.04,37944.14,9168
2021M09,HOME,AIR CARE,04015600451332,0.67100,8078.84,7812.53,2684
2021M09,HOME,AIR CARE,04015600514969,0.13130,1265.76,1224.01,879
2021M09,HOME,AIR CARE,04015600641405,0.06530,1764.36,1706.14,1044
2021M09,HOME,AIR CARE,04015600641580,0.06860,1855.62,1794.38,1098
2021M09,HOME,AIR CARE,04015600641610,0.05140,1389.18,1343.36,822
2021M09,HOME,AIR CARE,04084500904071,0.93200,11221.28,10851.24,3728
2021M09,HOME,AIR CARE,04084500904132,0.67200,8090.88,7824.16,2688
2021M09,HOME,AIR CARE,04084500905733,0.22050,2972.34,2874.46,882
2021M09,HOME,AIR CARE,05413149006690,0.06800,2350.08,2272.55,1088
2021M09,HOME,AIR CARE,08001841873008,0.47250,14222.25,13752.95,4725
2021M09,HOME,AIR CARE,08001841873091,0.77160,16512.24,15967.32,3858
2021M09,HOME,AIR CARE,08006540194188,0.26870,4491.60,4343.22,1970
2021M09,HOME,AIR CARE,08006540194225,0.38120,6372.60,6162.20,2795
2021M09,HOME,AIR CARE,08006540218679,0.66900,11183.40,10814.20,4905
2021M10,HOME,AIR CARE,04015600435318,0.00090,19.35,18.71,9
2021M10,HOME,AIR CARE,04015600435356,0.32670,7024.05,6792.29,3267
2021M10,HOME,AIR CARE,04015600435509,0.33210,7140.15,6904.51,3321
2021M10,HOME,AIR CARE,04015600435653,0.45990,9887.85,9561.62,4599
2021M10,HOME,AIR CARE,04015600435929,0.93000,19344.00,18705.69,4650
2021M10,HOME,AIR CARE,04015600450694,1.36680,29249.52,28284.31,6834
2021M10,HOME,AIR CARE,04015600450724,1.78920,38288.88,37025.41,8946
2021M10,HOME,AIR CARE,04015600451332,0.48900,5887.56,5693.44,1956
2021M10,HOME,AIR CARE,04015600514969,0.32840,3166.56,3062.14,2199
2021M10,HOME,AIR CARE,04015600641580,0.02250,608.40,588.33,360
2021M10,HOME,AIR CARE,04084500904071,0.87700,10559.08,10210.78,3508
2021M10,HOME,AIR CARE,04084500904132,0.42000,5056.80,4890.14,1680
2021M10,HOME,AIR CARE,04084500905733,0.53850,7258.98,7019.58,2154
2021M10,HOME,AIR CARE,05410076326389,0.00360,77.40,74.85,36
2021M10,HOME,AIR CARE,05410076333028,0.16400,3433.32,3320.06,1836
2021M10,HOME,AIR CARE,05413149006690,0.07450,2574.72,2489.77,1192
2021M10,HOME,AIR CARE,08001090954039,0.16820,3523.08,3406.85,1884
2021M10,HOME,AIR CARE,08001841873008,0.41580,12515.58,12102.53,4158
2021M10,HOME,AIR CARE,08001841873091,1.01640,21750.96,21033.17,5082
2021M10,HOME,AIR CARE,08006540194188,0.31570,5278.20,5103.93,2315
2021M10,HOME,AIR CARE,08006540194225,0.75490,12619.80,12203.32,5535
2021M10,HOME,AIR CARE,08006540218679,0.96490,16131.00,15598.65,7075
2021M11,HOME,AIR CARE,04015600435318,0.00810,174.15,168.39,81
2021M11,HOME,AIR CARE,04015600435356,0.43470,9346.05,9037.68,4347
2021M11,HOME,AIR CARE,04015600435509,0.25920,5572.80,5388.96,2592
2021M11,HOME,AIR CARE,04015600435653,0.46260,9945.90,9617.79,4626
2021M11,HOME,AIR CARE,04015600435929,1.24080,25808.64,24956.94,6204
2021M11,HOME,AIR CARE,04015600450694,0.53400,11427.60,11050.45,2670
2021M11,HOME,AIR CARE,04015600450724,0.85680,18335.52,17730.45,4284
2021M11,HOME,AIR CARE,04015600451332,0.45300,5454.12,5274.27,1812
2021M11,HOME,AIR CARE,04015600514969,0.20070,1935.36,1871.46,1344
2021M11,HOME,AIR CARE,04084500904071,0.48000,5779.20,5588.65,1920
2021M11,HOME,AIR CARE,04084500904132,0.45200,5442.08,5262.69,1808
2021M11,HOME,AIR CARE,04084500905733,0.24450,3295.86,3187.22,978
2021M11,HOME,AIR CARE,05410076333028,0.08310,1739.10,1681.76,930
2021M11,HOME,AIR CARE,05413149006690,0.06650,2298.24,2222.38,1064
2021M11,HOME,AIR CARE,08001090954039,0.11520,2412.30,2332.81,1290
2021M11,HOME,AIR CARE,08001841873008,0.31680,9535.68,9221.00,3168
2021M11,HOME,AIR CARE,08001841873091,0.37560,8037.84,7772.53,1878
2021M11,HOME,AIR CARE,08006540194188,0.28030,4685.40,4530.66,2055
2021M11,HOME,AIR CARE,08006540194225,0.56600,9462.00,9149.73,4150
2021M11,HOME,AIR CARE,08006540218679,0.81210,13577.40,13129.29,5955
2021M12,HOME,AIR CARE,04015600435318,0.00180,38.70,37.42,18
2021M12,HOME,AIR CARE,04015600435356,0.06120,1315.80,1272.39,612
2021M12,HOME,AIR CARE,04015600435509,0.41850,8997.75,8700.90,4185
2021M12,HOME,AIR CARE,04015600435653,0.64260,13815.90,13360.03,6426
2021M12,HOME,AIR CARE,04015600435929,0.92400,19219.20,18584.93,4620
2021M12,HOME,AIR CARE,04015600450694,0.99000,21186.00,20486.91,4950
2021M12,HOME,AIR CARE,04015600450724,1.22400,26193.60,25329.23,6120
2021M12,HOME,AIR CARE,04015600451332,0.44800,5393.92,5216.09,1792
2021M12,HOME,AIR CARE,04015600514969,0.15230,1468.80,1420.34,1020
2021M12,HOME,AIR CARE,04084500904071,0.21700,2612.68,2526.52,868
2021M12,HOME,AIR CARE,04084500904132,0.31600,3804.64,3679.22,1264
2021M12,HOME,AIR CARE,04084500905733,0.08400,1132.32,1095.08,336
2021M12,HOME,AIR CARE,05410076333028,0.06590,1380.06,1334.57,738
2021M12,HOME,AIR CARE,05413149006690,0.04850,1676.16,1620.87,776
2021M12,HOME,AIR CARE,08001090954039,0.12750,2670.36,2582.21,1428
2021M12,HOME,AIR CARE,08001841873008,0.39330,11838.33,11447.61,3933
2021M12,HOME,AIR CARE,08001841873091,0.62520,13379.28,12937.73,3126
2021M12,HOME,AIR CARE,08006540194188,0.28710,4799.40,4640.94,2105
2021M12,HOME,AIR CARE,08006540194225,0.57010,9530.40,9215.82,4180
2021M12,HOME,AIR CARE,08006540218679,0.82240,13588.80,13140.28,6030
2021M03,PERSONAL CARE,APDO & BODY SPRAY,04084500471900,0.03190,1006.74,744.25,282
2021M03,PERSONAL CARE,APDO & BODY SPRAY,04084500472020,0.05570,1756.44,1298.55,492
2021M03,PERSONAL CARE,APDO & BODY SPRAY,04084500488465,0.08470,3202.56,2367.77,1152
2021M03,PERSONAL CARE,APDO & BODY SPRAY,04084500940413,0.02650,1000.80,739.92,360
2021M03,PERSONAL CARE,APDO & BODY SPRAY,05000174003451,0.09480,3621.72,2832.69,1290
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001090592927,0.06990,2526.48,1867.85,792
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001090595560,0.03920,1416.36,1047.13,444
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001090962935,0.10850,3956.34,3078.25,1230
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001090970497,0.13890,5312.76,4183.63,1890
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001841282206,0.00920,497.64,367.90,156
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001841282572,0.04600,1665.18,1231.11,522
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001841283807,0.02560,967.44,715.23,348
2021M03,PERSONAL CARE,APDO & BODY SPRAY,08001841283944,0.08200,3102.48,2293.71,1116
2021M04,PERSONAL CARE,APDO & BODY SPRAY,04084500471900,0.09100,2870.28,2122.01,804
2021M04,PERSONAL CARE,APDO & BODY SPRAY,04084500472020,0.17600,5547.78,4101.55,1554
2021M04,PERSONAL CARE,APDO & BODY SPRAY,04084500488465,0.18700,7072.32,5228.70,2544
2021M04,PERSONAL CARE,APDO & BODY SPRAY,04084500940413,0.07100,2685.48,1985.45,966
