Month (Real),Sub Sector,Category,Corp Item GTIN,Shipment MSU Internal,Shipment GIV Value Internal,Shipment NIV Value Internal,Shipment Consumer Unit Internal
2024M03,ORAL,DENTAL FLOSS,04015600802592,0.05280,3423.24,3310.15,1356
2024M03,ORAL,DENTAL FLOSS,04103330017369,0.02090,1885.68,1829.07,648
2024M03,ORAL,DENTAL FLOSS,04103330017468,0.04800,3304.44,3195.59,1728
2024M03,ORAL,DENTAL FLOSS,05010622005012,0.31230,11239.92,10869.04,5616
2024M01,ORAL,DENTIFRICE,05410076960651,0.68800,31591.68,27933.83,20784
2024M01,ORAL,DENTIFRICE,08001090558947,0.46830,39614.40,36326.45,14148
2024M01,ORAL,DENTIFRICE,08001090564542,1.12410,91926.63,84309.95,33960
2024M01,ORAL,DENTIFRICE,08001090589446,0.12040,5890.32,5695.90,3636
2024M01,ORAL,DENTIFRICE,08001090673800,0.25700,18788.88,17492.46,7764
2024M01,ORAL,DENTIFRICE,08001090673848,0.24270,17743.44,16519.12,7332
2024M01,ORAL,DENTIFRICE,08001841489995,0.39480,38046.15,33927.04,11928
2024M01,ORAL,DENTIFRICE,08001841490038,0.10610,11278.08,10003.76,3204
2024M01,ORAL,DENTIFRICE,08001841811727,0.48860,34317.00,30164.73,7380
2024M01,ORAL,DENTIFRICE,08001841811765,1.15590,81444.79,71814.05,17460
2024M01,ORAL,DENTIFRICE,08001841811840,0.79160,57913.19,53851.99,23916
2024M01,ORAL,DENTIFRICE,08001841811888,0.18470,13503.60,13058.03,5580
2024M01,ORAL,DENTIFRICE,08001841811925,0.17680,12922.80,12031.04,5340
2024M01,ORAL,DENTIFRICE,08001841811963,1.35520,99006.89,92102.48,40944
2024M01,ORAL,DENTIFRICE,08001841812007,0.72810,53242.71,49504.23,21996
2024M01,ORAL,DENTIFRICE,08006540087701,0.33680,34271.16,30398.82,10176
2024M01,ORAL,DENTIFRICE,08006540087749,0.09690,10306.56,9142.07,2928
2024M01,ORAL,DENTIFRICE,08006540091500,0.00320,234.00,226.98,36
2024M01,ORAL,DENTIFRICE,08006540091548,0.02220,1638.00,1588.86,252
2024M01,ORAL,DENTIFRICE,08006540343937,0.28920,28284.15,25268.10,8736
2024M01,ORAL,DENTIFRICE,08006540882436,1.45300,133356.15,114565.54,43896
2024M01,ORAL,DENTIFRICE,08006540882542,0.30430,32355.84,31288.24,9192
2024M01,ORAL,DENTIFRICE,08006540882603,0.07670,8152.32,7883.53,2316
2024M01,ORAL,DENTIFRICE,08006540882658,0.69550,64706.61,55201.76,21012
2024M01,ORAL,DENTIFRICE,08006540952092,0.01790,2284.20,2208.82,540
2024M01,ORAL,DENTIFRICE,08700216085717,0.10170,10531.92,10184.74,3072
2024M01,ORAL,DENTIFRICE,08700216085762,0.05960,6336.00,6127.17,1800
2024M02,ORAL,DENTIFRICE,05410076960651,0.57670,26484.48,23417.99,17424
2024M02,ORAL,DENTIFRICE,08001090558947,0.08420,7123.20,6532.02,2544
2024M02,ORAL,DENTIFRICE,08001090564542,0.63630,52746.12,48368.27,19224
2024M02,ORAL,DENTIFRICE,08001090673800,0.15770,11528.88,10733.34,4764
2024M02,ORAL,DENTIFRICE,08001090673848,0.17200,12574.32,11706.75,5196
2024M02,ORAL,DENTIFRICE,08001841489995,0.31740,32449.80,28783.26,9588
2024M02,ORAL,DENTIFRICE,08001841490038,0.06710,7138.56,6332.02,2028
2024M02,ORAL,DENTIFRICE,08001841811727,0.44010,30913.20,27172.70,6648
2024M02,ORAL,DENTIFRICE,08001841811765,1.32660,93186.00,81910.49,20040
2024M02,ORAL,DENTIFRICE,08001841811840,0.49810,36416.16,33903.43,15048
2024M02,ORAL,DENTIFRICE,08001841811888,0.15410,11267.52,10895.75,4656
2024M02,ORAL,DENTIFRICE,08001841811925,0.13230,9670.32,9003.09,3996
2024M02,ORAL,DENTIFRICE,08001841811963,1.15270,84184.48,78369.63,34824
2024M02,ORAL,DENTIFRICE,08001841812007,0.40670,29736.96,27685.08,12288
2024M02,ORAL,DENTIFRICE,08006540087701,0.29230,30194.40,26782.62,8832
2024M02,ORAL,DENTIFRICE,08006540087749,0.05640,5998.08,5320.43,1704
2024M02,ORAL,DENTIFRICE,08006540091548,0.02330,1716.00,1664.52,264
2024M02,ORAL,DENTIFRICE,08006540343937,0.22400,23823.36,21131.36,6768
2024M02,ORAL,DENTIFRICE,08006540882436,0.70620,61855.17,54206.86,21336
2024M02,ORAL,DENTIFRICE,08006540882542,0.07900,8403.48,8126.23,2388
2024M02,ORAL,DENTIFRICE,08006540882603,0.04930,5237.76,5065.08,1488
2024M02,ORAL,DENTIFRICE,08006540882658,0.30150,28781.28,24377.67,9108
2024M02,ORAL,DENTIFRICE,08006540952092,0.00640,812.16,785.40,192
2024M02,ORAL,DENTIFRICE,08700216085717,0.10880,11350.20,10975.88,3288
2024M02,ORAL,DENTIFRICE,08700216085762,0.03570,3801.60,3676.29,1080
2024M03,ORAL,DENTIFRICE,05410076960651,0.44840,20337.60,17982.81,13548
2024M03,ORAL,DENTIFRICE,08001090558947,0.05400,4435.20,4067.11,1632
2024M03,ORAL,DENTIFRICE,08001090564542,0.40550,33146.28,30395.17,12252
2024M03,ORAL,DENTIFRICE,08001090589446,-0.00120,-58.32,-56.40,-36
2024M03,ORAL,DENTIFRICE,08001090673800,0.09570,6998.64,6515.68,2892
2024M03,ORAL,DENTIFRICE,08001090673848,0.11680,8450.64,7867.54,3528
2024M03,ORAL,DENTIFRICE,08001841489995,0.11680,11338.80,10057.66,3528
2024M03,ORAL,DENTIFRICE,08001841490038,0.05560,5871.36,5207.97,1680
2024M03,ORAL,DENTIFRICE,08001841811727,0.23510,16349.40,14371.11,3552
2024M03,ORAL,DENTIFRICE,08001841811765,1.02800,71148.60,62519.84,15528
2024M03,ORAL,DENTIFRICE,08001841811840,0.56160,40888.32,38067.04,16968
2024M03,ORAL,DENTIFRICE,08001841811888,0.13430,9670.32,9351.22,4056
2024M03,ORAL,DENTIFRICE,08001841811925,0.13860,10018.80,9327.50,4188
2024M03,ORAL,DENTIFRICE,08001841811963,1.23650,89724.00,83528.36,37356
2024M03,ORAL,DENTIFRICE,08001841812007,0.45880,33366.96,31064.63,13860
2024M03,ORAL,DENTIFRICE,08006540087701,0.09490,9156.36,8121.85,2868
2024M03,ORAL,DENTIFRICE,08006540087749,0.03610,3801.60,3372.16,1092
2024M03,ORAL,DENTIFRICE,08006540091548,0.00740,546.00,529.62,84
2024M03,ORAL,DENTIFRICE,08006540343937,0.02700,2703.36,2397.99,816
2024M03,ORAL,DENTIFRICE,08006540882436,0.44330,40843.44,34815.87,13392
2024M03,ORAL,DENTIFRICE,08006540882542,0.06510,6927.36,6698.91,1968
2024M03,ORAL,DENTIFRICE,08006540882603,0.03500,3674.88,3553.75,1056
2024M03,ORAL,DENTIFRICE,08006540882658,0.13940,12892.80,10920.09,4212
2024M03,ORAL,DENTIFRICE,08006540952092,0.00280,355.32,343.63,84
2024M03,ORAL,DENTIFRICE,08700216085717,0.06200,6365.04,6155.22,1872
2024M03,ORAL,DENTIFRICE,08700216085762,0.02140,2280.96,2205.84,648
2024M03,ORAL,DENTIFRICE,08700216089326,0.01190,583.20,563.95,360
2024M01,ORAL,DENTURE CARE,08001090425935,0.03850,6681.60,5646.31,576
2024M01,ORAL,DENTURE CARE,08001841421926,0.00780,1034.52,874.24,222
2024M01,ORAL,DENTURE CARE,08001841795638,0.00790,1646.40,1391.32,168
2024M01,ORAL,DENTURE CARE,08006540427170,0.00600,1081.04,905.29,90
2024M01,ORAL,DENTURE CARE,08470001531810,0.00990,1785.00,1508.44,210
2024M01,ORAL,DENTURE CARE,08470001582430,0.07010,9457.20,7992.03,852
2024M01,ORAL,DENTURE CARE,08470001582447,0.01360,2167.98,1927.58,246
2024M01,ORAL,DENTURE CARE,08470001618801,-0.00850,-1254.60,-925.14,-180
2024M01,ORAL,DENTURE CARE,08470001653796,0.03210,5289.60,4470.01,456
2024M01,ORAL,DENTURE CARE,08470001693716,0.00590,1071.00,905.05,126
2024M02,ORAL,DENTURE CARE,08001090425935,0.01120,1948.80,1646.84,168
2024M02,ORAL,DENTURE CARE,08001841421926,0.01050,1398.00,1181.45,300
2024M02,ORAL,DENTURE CARE,08001841795638,0.00870,1822.80,1540.37,186
2024M02,ORAL,DENTURE CARE,08006540427170,0.00680,1285.20,1086.03,102
2024M02,ORAL,DENTURE CARE,08470001531810,0.01520,2763.24,2335.08,324
2024M02,ORAL,DENTURE CARE,08470001582430,0.07950,10603.05,8939.66,966
2024M02,ORAL,DENTURE CARE,08470001582447,0.02350,3457.38,2921.68,426
2024M02,ORAL,DENTURE CARE,08470001618801,0.00710,1279.62,1081.37,150
2024M02,ORAL,DENTURE CARE,08470001653796,0.04270,7043.10,5951.82,606
2024M02,ORAL,DENTURE CARE,08470001693716,0.00390,714.00,603.39,84
2024M03,ORAL,DENTURE CARE,08001090425935,0.09790,18080.40,15279.12,1464
2024M03,ORAL,DENTURE CARE,08001841421926,0.00440,587.16,496.19,126
2024M03,ORAL,DENTURE CARE,08001841795638,0.02710,6151.68,5198.58,576
2024M03,ORAL,DENTURE CARE,08006540427170,0.01650,3311.16,2798.10,246
2024M03,ORAL,DENTURE CARE,08470001531810,0.08600,16887.01,14258.67,1830
2024M03,ORAL,DENTURE CARE,08470001582430,0.15310,21259.80,17965.88,1860
2024M03,ORAL,DENTURE CARE,08470001582447,0.11100,16723.20,14132.14,2010
2024M03,ORAL,DENTURE CARE,08470001618801,0.02370,4672.08,3948.24,504
2024M03,ORAL,DENTURE CARE,08470001653796,0.10870,19043.70,16093.16,1542
2024M03,ORAL,DENTURE CARE,08470001693716,0.01180,2336.04,1974.14,252
2024M01,BABY,DIAPER,04015400846789,1.38740,60154.82,57628.24,4306
2024M01,BABY,DIAPER,04015400884828,1.15870,85822.44,82217.87,3476
2024M01,BABY,DIAPER,04015400884859,2.04040,188785.18,180850.31,7652
2024M01,BABY,DIAPER,04015400930891,2.66480,226337.53,216830.37,9224
2024M01,BABY,DIAPER,08001841013800,0.04480,2637.28,2558.10,212
2024M01,BABY,DIAPER,08001841013848,0.04560,2680.56,2600.16,216
2024M01,BABY,DIAPER,08001841013886,0.11120,6899.96,6693.01,556
2024M01,BABY,DIAPER,08001841144849,0.29490,17633.92,16893.10,948
2024M01,BABY,DIAPER,08001841275987,0.58980,26145.84,25047.67,4424
2024M01,BABY,DIAPER,08001841310596,0.53850,29582.79,28340.32,577
2024M01,BABY,DIAPER,08001841310619,0.78160,49983.42,47879.57,977
2024M01,BABY,DIAPER,08001841310633,0.69790,51116.19,48969.35,997
2024M01,BABY,DIAPER,08001841310657,0.73450,53853.30,51591.33,1130
2024M01,BABY,DIAPER,08001841630885,0.31320,23306.00,22326.97,1084
2024M01,BABY,DIAPER,08001841630977,0.24290,16211.00,15530.00,754
2024M01,BABY,DIAPER,08006540170656,1.80700,93582.72,89652.24,7392
2024M01,BABY,DIAPER,08006540286999,1.15970,117129.36,112209.85,4744
2024M01,BABY,DIAPER,08006540374658,0.06940,5142.50,4926.60,250
2024M01,BABY,DIAPER,08006540374726,0.04480,3317.76,3178.52,144
2024M01,BABY,DIAPER,08006540374757,0.02150,1590.12,1523.34,84
2024M01,BABY,DIAPER,08006540374788,0.09470,8064.18,7725.47,426
2024M01,BABY,DIAPER,08006540374825,0.09720,9199.98,8813.60,486
2024M01,BABY,DIAPER,08006540533819,0.86390,42681.60,40888.92,2508
2024M01,BABY,DIAPER,08006540533857,1.90940,101319.47,97063.44,5926
2024M01,BABY,DIAPER,08006540592021,0.62380,27300.02,26153.41,638
2024M01,BABY,DIAPER,08006540592045,1.91330,88024.38,84325.86,2100
2024M01,BABY,DIAPER,08006540592069,1.89230,95794.69,91767.22,2241
2024M01,BABY,DIAPER,08006540592083,1.98540,110451.52,105812.71,2792
2024M01,BABY,DIAPER,08006540618547,0.31830,14015.10,13426.48,682
2024M01,BABY,DIAPER,08006540618578,1.72090,105921.01,101472.24,4693
2024M01,BABY,DIAPER,08006540618608,0.84580,40113.60,38428.78,1952
2024M01,BABY,DIAPER,08006540618639,2.69600,176676.55,169256.03,7828
2024M01,BABY,DIAPER,08006540618660,0.82640,42393.51,40610.30,2066
2024M01,BABY,DIAPER,08006540618691,2.25210,163384.23,156522.08,7239
2024M01,BABY,DIAPER,08006540618752,1.33010,112579.16,107850.73,4988
2024M01,BABY,DIAPER,08006540826744,1.33860,75099.20,71945.08,5020
2024M01,BABY,DIAPER,08006540826782,0.66500,46051.54,44117.34,3150
2024M01,BABY,DIAPER,08006540848340,3.05490,172993.68,165728.08,7431
2024M01,BABY,DIAPER,08006540854488,0.96380,59147.28,56663.05,3336
2024M01,BABY,DIAPER,08006540854525,0.62530,35637.30,34140.51,2010
2024M01,BABY,DIAPER,08700216138628,0.10590,11581.56,11095.12,1908
2024M01,BABY,DIAPER,08700216138635,0.06510,8879.64,8506.64,1302
2024M01,BABY,DIAPER,08700216138833,0.09220,10088.34,9664.62,1662
2024M01,BABY,DIAPER,08700216138864,0.06330,8634.12,8271.45,1266
2024M01,BABY,DIAPER,08700216147798,0.17540,21878.01,20959.21,1089
2024M01,BABY,DIAPER,08700216147866,0.97660,101087.15,96839.62,5034
2024M01,BABY,DIAPER,08700216147897,0.87780,83534.22,80025.79,4158
2024M01,BABY,DIAPER,08700216147910,0.33150,27884.92,26713.77,1388
2024M01,BABY,DIAPER,08700216197786,0.05200,3783.20,3624.32,80
2024M01,BABY,DIAPER,08700216197816,0.02110,1387.00,1328.75,25
2024M01,BABY,DIAPER,08700216197823,0.02030,1188.60,1138.65,21
2024M01,BABY,DIAPER,08700216197847,0.11160,11221.00,10749.68,490
2024M01,BABY,DIAPER,08700216197892,0.27370,25648.00,24570.71,1120
2024M01,BABY,DIAPER,08700216197915,1.53430,126637.00,121318.26,5754
2024M01,BABY,DIAPER,08700216197953,1.94310,142070.18,136103.17,6246
2024M01,BABY,DIAPER,08700216197960,6.69670,356827.14,341827.38,15069
2024M01,BABY,DIAPER,08700216197991,4.24650,212874.30,203922.08,9101
2024M02,BABY,DIAPER,04015400846789,1.10060,47721.52,45717.19,3416
2024M02,BABY,DIAPER,04015400884828,1.08140,80094.36,76730.36,3244
2024M02,BABY,DIAPER,04015400884859,2.64460,244875.42,234590.70,9918
2024M02,BABY,DIAPER,04015400930891,2.04540,176132.67,168732.78,7080
2024M02,BABY,DIAPER,08001841013800,0.05360,3159.76,3064.92,254
2024M02,BABY,DIAPER,08001841013848,0.04310,2531.64,2455.71,204
2024M02,BABY,DIAPER,08001841013886,0.02720,1590.33,1539.70,136
2024M02,BABY,DIAPER,08001841144849,0.28810,17482.88,16748.45,926
2024M02,BABY,DIAPER,08001841275987,0.37860,16784.40,16079.42,2840
2024M02,BABY,DIAPER,08001841310596,0.08490,4665.57,4469.61,91
2024M02,BABY,DIAPER,08001841310619,0.52960,33928.17,32502.62,662
2024M02,BABY,DIAPER,08001841310633,0.48300,35376.30,33890.48,690
2024M02,BABY,DIAPER,08001841310657,0.42840,31434.30,30113.98,659
2024M02,BABY,DIAPER,08001841630885,0.22820,16985.00,16271.47,790
2024M02,BABY,DIAPER,08001841630977,0.14050,9374.00,8980.20,436
2024M02,BABY,DIAPER,08006540170656,1.48770,77048.76,73812.73,6086
2024M02,BABY,DIAPER,08006540286999,3.43890,347278.17,332689.95,14068
2024M02,BABY,DIAPER,08006540374658,0.06440,4772.24,4571.84,232
2024M02,BABY,DIAPER,08006540374726,0.13810,10229.76,9800.25,444
2024M02,BABY,DIAPER,08006540374757,0.01640,1211.52,1160.64,64
2024M02,BABY,DIAPER,08006540374788,0.06750,5754.72,5513.04,304
2024M02,BABY,DIAPER,08006540374825,0.05080,4808.22,4606.29,254
2024M02,BABY,DIAPER,08006540533819,0.18190,9028.80,8649.57,528
2024M02,BABY,DIAPER,08006540533857,0.28550,15150.60,14514.29,886
2024M02,BABY,DIAPER,08006540592021,1.32880,58151.61,55709.20,1359
2024M02,BABY,DIAPER,08006540592045,3.17520,150912.26,144573.61,3485
2024M02,BABY,DIAPER,08006540592069,4.18570,212084.34,203175.76,4957
2024M02,BABY,DIAPER,08006540592083,2.19590,122161.28,117030.53,3088
2024M02,BABY,DIAPER,08006540618547,0.48160,21207.60,20316.85,1032
2024M02,BABY,DIAPER,08006540618578,0.41330,25436.39,24368.04,1127
2024M02,BABY,DIAPER,08006540618608,0.81420,38613.45,36991.71,1879
2024M02,BABY,DIAPER,08006540618639,1.07250,70183.65,67231.71,3114
2024M02,BABY,DIAPER,08006540618660,0.83840,43072.80,41263.72,2096
2024M02,BABY,DIAPER,08006540618691,0.78770,57104.33,54704.09,2532
2024M02,BABY,DIAPER,08006540618752,0.44370,37556.48,35978.99,1664
2024M02,BABY,DIAPER,08006540826744,0.33220,18640.16,17857.26,1246
2024M02,BABY,DIAPER,08006540826782,0.23770,16462.12,15770.69,1126
2024M02,BABY,DIAPER,08006540848340,2.92460,165613.92,158658.16,7114
2024M02,BABY,DIAPER,08006540854488,0.85170,52268.04,50072.80,2948
2024M02,BABY,DIAPER,08006540854525,0.65330,37233.00,35669.26,2100
2024M02,BABY,DIAPER,08006540855768,0.48160,38359.44,36748.39,2408
2024M02,BABY,DIAPER,08700216138628,0.13550,14822.94,14200.37,2442
2024M02,BABY,DIAPER,08700216138635,0.08280,11293.92,10819.56,1656
2024M02,BABY,DIAPER,08700216138833,0.11260,12309.96,11792.91,2028
2024M02,BABY,DIAPER,08700216138864,0.09000,12276.00,11760.38,1800
2024M02,BABY,DIAPER,08700216147798,0.15560,19406.94,18591.90,966
2024M02,BABY,DIAPER,08700216147866,0.09890,10245.90,9815.62,510
2024M02,BABY,DIAPER,08700216147897,0.17900,17036.32,16320.83,848
2024M02,BABY,DIAPER,08700216147910,0.24120,20290.90,19438.64,1010
2024M02,BABY,DIAPER,08700216197786,0.00200,141.87,135.90,3
2024M02,BABY,DIAPER,08700216197816,0.00340,241.88,231.74,4
2024M02,BABY,DIAPER,08700216197823,0.00680,431.90,413.74,7
2024M02,BABY,DIAPER,08700216197847,0.03780,3801.40,3641.74,166
2024M02,BABY,DIAPER,08700216197892,0.06110,5725.00,5484.52,250
2024M02,BABY,DIAPER,08700216197915,0.21170,22029.80,21104.55,794
2024M02,BABY,DIAPER,08700216197953,0.36870,27136.50,25996.76,1185
2024M02,BABY,DIAPER,08700216197960,3.86720,206133.96,197471.91,8702
2024M02,BABY,DIAPER,08700216197991,3.00160,150567.13,144239.30,6433
2024M03,BABY,DIAPER,04015400846789,1.54270,66888.36,64079.02,4788
2024M03,BABY,DIAPER,04015400884828,0.58600,43405.02,41582.01,1758
2024M03,BABY,DIAPER,04015400884859,0.93970,87007.56,83353.33,3524
2024M03,BABY,DIAPER,04015400930891,1.17700,100493.12,96268.37,4074
2024M03,BABY,DIAPER,08001841013800,0.04640,2736.80,2654.69,220
2024M03,BABY,DIAPER,08001841013848,0.04390,2581.28,2503.83,208
2024M03,BABY,DIAPER,08001841013886,0.01680,1042.44,1011.17,84
2024M03,BABY,DIAPER,08001841144849,0.13000,7891.84,7560.22,418
2024M03,BABY,DIAPER,08001841275987,0.44900,19904.88,19068.87,3368
2024M03,BABY,DIAPER,08001841310596,0.18390,10100.19,9675.95,197
2024M03,BABY,DIAPER,08001841310619,1.21120,77604.44,74344.27,1514
2024M03,BABY,DIAPER,08001841310633,0.87850,64201.57,61499.17,1255
2024M03,BABY,DIAPER,08001841310657,0.72350,53090.10,50860.24,1113
2024M03,BABY,DIAPER,08001841630885,0.11790,8772.00,8403.49,408
2024M03,BABY,DIAPER,08001841630977,0.14560,9715.99,9307.73,452
2024M03,BABY,DIAPER,08006540170656,1.63150,83961.12,80434.70,6674
2024M03,BABY,DIAPER,08006540286999,0.36280,36459.02,34920.08,1484
2024M03,BABY,DIAPER,08006540374658,0.15610,11560.34,11074.94,562
2024M03,BABY,DIAPER,08006540374726,0.26440,19584.00,18761.56,850
2024M03,BABY,DIAPER,08006540374757,0.05370,3975.30,3808.35,210
2024M03,BABY,DIAPER,08006540374788,0.11780,10032.90,9611.53,530
2024M03,BABY,DIAPER,08006540374825,0.12080,11433.72,10953.49,604
2024M03,BABY,DIAPER,08006540533819,0.50080,24863.40,23819.06,1454
2024M03,BABY,DIAPER,08006540533857,0.76430,40561.20,38857.59,2372
2024M03,BABY,DIAPER,08006540592021,2.46010,107659.64,103137.96,2516
2024M03,BABY,DIAPER,08006540592045,4.40150,206620.47,197938.31,4831
2024M03,BABY,DIAPER,08006540592069,4.77850,242012.66,231842.49,5659
2024M03,BABY,DIAPER,08006540592083,3.30800,183977.57,176248.28,4652
2024M03,BABY,DIAPER,08006540618547,0.30060,13234.20,12678.42,644
2024M03,BABY,DIAPER,08006540618578,1.17750,72429.32,69385.38,3211
2024M03,BABY,DIAPER,08006540618608,0.77170,36599.55,35062.32,1781
2024M03,BABY,DIAPER,08006540618639,1.52470,99833.37,95636.75,4427
2024M03,BABY,DIAPER,08006540618660,0.89680,46073.10,44138.06,2242
2024M03,BABY,DIAPER,08006540618691,1.22480,88768.78,85036.70,3937
2024M03,BABY,DIAPER,08006540618752,0.58340,49383.16,47309.02,2188
2024M03,BABY,DIAPER,08006540826744,0.81280,45598.08,43682.99,3048
2024M03,BABY,DIAPER,08006540826782,0.38800,26871.56,25742.90,1838
2024M03,BABY,DIAPER,08006540848340,2.63840,149408.95,143133.76,6418
2024M03,BABY,DIAPER,08006540854488,0.92910,57019.68,54624.84,3216
2024M03,BABY,DIAPER,08006540854525,0.66790,38066.31,36467.49,2147
2024M03,BABY,DIAPER,08006540855768,0.27040,21491.55,20586.97,1352
2024M03,BABY,DIAPER,08700216138628,0.01300,1420.38,1360.71,234
2024M03,BABY,DIAPER,08700216138635,0.03750,5115.00,4900.13,750
2024M03,BABY,DIAPER,08700216138833,0.02430,2658.66,2546.97,438
2024M03,BABY,DIAPER,08700216138864,0.01800,2455.20,2352.06,360
2024M03,BABY,DIAPER,08700216147798,0.14600,18201.54,17437.16,906
2024M03,BABY,DIAPER,08700216147866,0.09970,10370.83,9937.19,514
2024M03,BABY,DIAPER,08700216147897,0.21280,20250.72,19400.20,1008
2024M03,BABY,DIAPER,08700216147910,0.21830,18362.26,17591.11,914
2024M03,BABY,DIAPER,08700216197786,0.00200,141.87,135.90,3
2024M03,BABY,DIAPER,08700216197816,0.00080,60.47,57.94,1
2024M03,BABY,DIAPER,08700216197823,0.00000,0.00,0.00,0
2024M03,BABY,DIAPER,08700216197847,0.98210,98740.22,94592.96,4312
2024M03,BABY,DIAPER,08700216197892,1.39500,130614.09,125124.17,5708
2024M03,BABY,DIAPER,08700216197915,1.16580,100117.59,95912.64,4372
2024M03,BABY,DIAPER,08700216197953,1.34960,99258.39,95086.17,4338
2024M03,BABY,DIAPER,08700216197960,4.25960,227021.61,217480.58,9585
2024M03,BABY,DIAPER,08700216197991,4.40420,221061.38,211776.74,9439
2024M01,FABRIC,FABRIC ENHANCER,08001090870216,0.11760,8490.90,8210.75,2556
2024M01,FABRIC,FABRIC ENHANCER,08001090938015,1.44840,129313.80,125046.42,12990
2024M01,FABRIC,FABRIC ENHANCER,08001841006710,0.37200,38333.16,37068.11,8088
2024M01,FABRIC,FABRIC ENHANCER,08001841006741,0.81080,78003.12,75428.91,13008
2024M01,FABRIC,FABRIC ENHANCER,08001841006895,0.29310,29861.28,28875.75,6372
2024M01,FABRIC,FABRIC ENHANCER,08001841566696,0.26800,19559.76,18914.31,5826
2024M01,FABRIC,FABRIC ENHANCER,08001841566771,0.08060,6056.16,5856.41,1752
2024M01,FABRIC,FABRIC ENHANCER,08006540091937,0.57490,58240.68,56318.63,12498
2024M01,FABRIC,FABRIC ENHANCER,08006540758915,0.24230,25275.84,24441.54,5268
2024M01,FABRIC,FABRIC ENHANCER,08006540758946,0.26800,26897.52,26009.72,5826
2024M01,FABRIC,FABRIC ENHANCER,08006540891186,0.37100,4860.48,4699.90,1458
2024M02,FABRIC,FABRIC ENHANCER,08001090870216,0.11960,9247.92,8942.74,2598
2024M02,FABRIC,FABRIC ENHANCER,08001090938015,0.32650,28929.94,27973.31,2928
2024M02,FABRIC,FABRIC ENHANCER,08001841006710,1.00800,102109.92,98740.36,21912
2024M02,FABRIC,FABRIC ENHANCER,08001841006741,0.30890,29636.88,28658.77,4956
2024M02,FABRIC,FABRIC ENHANCER,08001841006895,0.44300,44987.64,43502.96,9630
2024M02,FABRIC,FABRIC ENHANCER,08001841566696,0.31400,21527.52,20816.98,6826
2024M02,FABRIC,FABRIC ENHANCER,08001841566771,0.07810,5790.18,5599.21,1698
2024M02,FABRIC,FABRIC ENHANCER,08006540091937,0.12340,12777.72,12355.87,2682
2024M02,FABRIC,FABRIC ENHANCER,08006540758915,0.23490,23793.96,23008.61,5106
2024M02,FABRIC,FABRIC ENHANCER,08006540758946,0.15460,16300.68,15762.57,3360
2024M02,FABRIC,FABRIC ENHANCER,08006540891186,0.34960,4561.68,4410.96,1374
2024M03,FABRIC,FABRIC ENHANCER,08001090870216,0.07430,5503.74,5322.19,1614
2024M03,FABRIC,FABRIC ENHANCER,08001090938015,1.08910,96703.20,93512.06,9768
2024M03,FABRIC,FABRIC ENHANCER,08001841006710,0.27850,28211.64,27280.67,6054
2024M03,FABRIC,FABRIC ENHANCER,08001841006741,0.16420,15751.32,15231.43,2634
2024M03,FABRIC,FABRIC ENHANCER,08001841006895,0.33700,34139.16,33012.54,7326
2024M03,FABRIC,FABRIC ENHANCER,08001841566696,0.19180,13613.58,13164.33,4170
2024M03,FABRIC,FABRIC ENHANCER,08001841566771,0.03370,2496.12,2413.88,732
2024M03,FABRIC,FABRIC ENHANCER,08006540091937,0.31820,32237.88,31173.90,6918
2024M03,FABRIC,FABRIC ENHANCER,08006540758915,0.22990,23290.68,22521.96,4998
2024M03,FABRIC,FABRIC ENHANCER,08006540758946,0.20670,20942.04,20250.78,4494
2024M03,FABRIC,FABRIC ENHANCER,08006540891186,0.01830,281.88,272.58,72
2024M03,FABRIC,FABRIC ENHANCER,08700216468565,0.38430,22312.62,21576.30,3438
2024M01,SHAVE,FEMALE DISPOSABL RAZ,03014260294625,1.34280,17277.36,16707.24,8952
2024M01,SHAVE,FEMALE DISPOSABL RAZ,07702018070657,0.65660,13327.05,12887.19,2955
2024M01,SHAVE,FEMALE DISPOSABL RAZ,07702018545827,0.03500,947.10,915.81,210
2024M01,SHAVE,FEMALE DISPOSABL RAZ,07702018615001,0.93350,11648.00,11263.54,5600
2024M01,SHAVE,FEMALE DISPOSABL RAZ,08001090279132,0.17000,1972.00,1906.78,680
2024M02,SHAVE,FEMALE DISPOSABL RAZ,03014260294625,1.42200,18296.40,17692.56,9480
2024M02,SHAVE,FEMALE DISPOSABL RAZ,07702018070657,0.59770,12131.90,11731.50,2690
2024M02,SHAVE,FEMALE DISPOSABL RAZ,07702018545827,0.03100,838.86,811.08,186
2024M02,SHAVE,FEMALE DISPOSABL RAZ,07702018615001,0.70410,8785.92,8495.88,4224
2024M02,SHAVE,FEMALE DISPOSABL RAZ,08001090279132,0.18500,2146.00,2075.04,740
2024M03,SHAVE,FEMALE DISPOSABL RAZ,03014260294625,0.93240,11580.00,11197.85,6216
2024M03,SHAVE,FEMALE DISPOSABL RAZ,07702018070657,0.47110,9358.25,9049.45,2120
2024M03,SHAVE,FEMALE DISPOSABL RAZ,07702018545827,0.03400,892.98,863.45,204
2024M03,SHAVE,FEMALE DISPOSABL RAZ,07702018615001,0.56540,6988.80,6758.11,3392
2024M03,SHAVE,FEMALE DISPOSABL RAZ,08001090279132,0.06600,754.00,728.98,264
2024M01,APPLIANCES,FEMALE HR RMVL APPLN,04210201048640,0.29700,7852.68,7715.24,297
