Sub Sector,Category,Shipment MSU Internal,Day Date (Real)
BABY,DIAPER,0.44590,2024-02-22 00:00:00
BABY,DIAPER,1.98440,2024-02-23 00:00:00
BABY,DIAPER,0.36890,2024-02-24 00:00:00
BABY,DIAPER,-0.00050,2024-02-25 00:00:00
BABY,DIAPER,2.20730,2024-02-26 00:00:00
BABY,DIAPER,0.31450,2024-02-27 00:00:00
BABY,DIAPER,1.90900,2024-02-28 00:00:00
BABY,DIAPER,0.22720,2024-02-29 00:00:00
BABY,DIAPER,3.31910,2024-03-01 00:00:00
BABY,DIAPER,2.26650,2024-03-04 00:00:00
BABY,DIAPER,0.95870,2024-03-05 00:00:00
BABY,DIAPER,4.91480,2024-03-06 00:00:00
BABY,DIAPER,0.69380,2024-03-07 00:00:00
BABY,DIAPER,6.68240,2024-03-08 00:00:00
BABY,DIAPER,0.66990,2024-03-11 00:00:00
BABY,DIAPER,2.11990,2024-03-12 00:00:00
BABY,DIAPER,2.91370,2024-03-13 00:00:00
BABY,DIAPER,0.53030,2024-03-14 00:00:00
BABY,DIAPER,2.79850,2024-03-15 00:00:00
BABY,DIAPER,-0.00520,2024-03-18 00:00:00
BABY,DIAPER,0.59460,2024-03-19 00:00:00
BABY,DIAPER,10.31370,2024-03-20 00:00:00
BABY,DIAPER,1.89910,2024-03-21 00:00:00
BABY,DIAPER,6.17210,2024-03-22 00:00:00
BABY,DIAPER,0.00210,2024-03-23 00:00:00
BABY,DIAPER,0.36600,2024-03-25 00:00:00
BABY,DIAPER,0.51910,2024-03-26 00:00:00
BABY,DIAPER,1.18860,2024-03-27 00:00:00
BABY,DIAPER,4.70920,2024-03-28 00:00:00
BABY,DIAPER,9.52620,2024-04-01 00:00:00
BABY,DIAPER,2.11610,2024-04-02 00:00:00
BABY,DIAPER,3.20650,2024-04-03 00:00:00
BABY,DIAPER,0.51110,2024-04-04 00:00:00
BABY,DIAPER,3.35660,2024-04-05 00:00:00
BABY,DIAPER,0.46600,2024-04-08 00:00:00
BABY,DIAPER,1.79630,2024-04-09 00:00:00
BABY,DIAPER,1.90410,2024-04-10 00:00:00
BABY,DIAPER,0.59320,2024-04-11 00:00:00
BABY,DIAPER,3.01820,2024-04-12 00:00:00
BABY,DIAPER,0.53740,2024-04-15 00:00:00
BABY,DIAPER,0.53360,2024-04-16 00:00:00
BABY,DIAPER,3.30610,2024-04-17 00:00:00
BABY,DIAPER,0.01750,2024-04-18 00:00:00
BABY,DIAPER,2.08880,2024-04-19 00:00:00
BABY,DIAPER,1.86740,2024-04-22 00:00:00
BABY,DIAPER,1.52610,2024-04-23 00:00:00
BABY,DIAPER,3.61360,2024-04-24 00:00:00
BABY,DIAPER,0.73620,2024-04-25 00:00:00
BABY,DIAPER,3.33170,2024-04-26 00:00:00
BABY,DIAPER,0.88530,2024-04-29 00:00:00
BABY,DIAPER,5.05240,2024-04-30 00:00:00
BABY,DIAPER,2.85320,2024-05-02 00:00:00
BABY,DIAPER,2.93390,2024-05-03 00:00:00
BABY,DIAPER,0.72100,2024-05-04 00:00:00
BABY,DIAPER,4.39230,2024-05-06 00:00:00
BABY,DIAPER,2.11780,2024-05-07 00:00:00
BABY,DIAPER,2.56040,2024-05-08 00:00:00
BABY,DIAPER,0.56530,2024-05-09 00:00:00
BABY,DIAPER,6.08660,2024-05-10 00:00:00
BABY,DIAPER,0.86180,2024-05-13 00:00:00
BABY,DIAPER,3.42380,2024-05-14 00:00:00
BABY,DIAPER,2.58530,2024-05-15 00:00:00
BABY,DIAPER,0.00000,2024-05-16 00:00:00
BABY,DIAPER,6.81700,2024-05-17 00:00:00
BABY,DIAPER,0.58770,2024-05-20 00:00:00
BABY,DIAPER,1.67400,2024-05-21 00:00:00
BABY,DIAPER,4.07060,2024-05-22 00:00:00
FABRIC,FABRIC ENHANCER,0.84650,2023-01-02 00:00:00
FABRIC,FABRIC ENHANCER,0.47640,2023-01-03 00:00:00
FABRIC,FABRIC ENHANCER,0.14220,2023-01-04 00:00:00
FABRIC,FABRIC ENHANCER,0.32580,2023-01-09 00:00:00
FABRIC,FABRIC ENHANCER,0.14130,2023-01-10 00:00:00
FABRIC,FABRIC ENHANCER,0.22890,2023-01-11 00:00:00
FABRIC,FABRIC ENHANCER,0.07660,2023-01-12 00:00:00
FABRIC,FABRIC ENHANCER,0.20260,2023-01-13 00:00:00
FABRIC,FABRIC ENHANCER,0.06960,2023-01-16 00:00:00
FABRIC,FABRIC ENHANCER,0.17280,2023-01-17 00:00:00
FABRIC,FABRIC ENHANCER,0.17130,2023-01-18 00:00:00
FABRIC,FABRIC ENHANCER,0.27060,2023-01-19 00:00:00
FABRIC,FABRIC ENHANCER,0.80590,2023-01-20 00:00:00
FABRIC,FABRIC ENHANCER,0.51240,2023-01-23 00:00:00
FABRIC,FABRIC ENHANCER,0.16110,2023-01-24 00:00:00
FABRIC,FABRIC ENHANCER,0.53740,2023-01-25 00:00:00
FABRIC,FABRIC ENHANCER,0.08950,2023-01-26 00:00:00
FABRIC,FABRIC ENHANCER,0.23170,2023-01-27 00:00:00
FABRIC,FABRIC ENHANCER,0.10460,2023-01-30 00:00:00
FABRIC,FABRIC ENHANCER,0.09320,2023-01-31 00:00:00
FABRIC,FABRIC ENHANCER,0.26280,2023-02-01 00:00:00
FABRIC,FABRIC ENHANCER,0.09270,2023-02-02 00:00:00
FABRIC,FABRIC ENHANCER,0.33950,2023-02-03 00:00:00
FABRIC,FABRIC ENHANCER,0.15980,2023-02-06 00:00:00
FABRIC,FABRIC ENHANCER,0.11380,2023-02-07 00:00:00
FABRIC,FABRIC ENHANCER,0.27040,2023-02-08 00:00:00
FABRIC,FABRIC ENHANCER,0.05040,2023-02-09 00:00:00
FABRIC,FABRIC ENHANCER,0.09520,2023-02-10 00:00:00
FABRIC,FABRIC ENHANCER,0.12820,2023-02-13 00:00:00
FABRIC,FABRIC ENHANCER,0.05780,2023-02-14 00:00:00
FABRIC,FABRIC ENHANCER,0.19160,2023-02-15 00:00:00
FABRIC,FABRIC ENHANCER,0.11570,2023-02-16 00:00:00
FABRIC,FABRIC ENHANCER,0.46610,2023-02-17 00:00:00
FABRIC,FABRIC ENHANCER,0.10120,2023-02-20 00:00:00
FABRIC,FABRIC ENHANCER,0.08150,2023-02-21 00:00:00
FABRIC,FABRIC ENHANCER,0.19840,2023-02-22 00:00:00
FABRIC,FABRIC ENHANCER,0.06000,2023-02-23 00:00:00
FABRIC,FABRIC ENHANCER,0.15920,2023-02-24 00:00:00
FABRIC,FABRIC ENHANCER,0.05460,2023-02-27 00:00:00
FABRIC,FABRIC ENHANCER,0.10680,2023-02-28 00:00:00
FABRIC,FABRIC ENHANCER,0.26200,2023-03-01 00:00:00
FABRIC,FABRIC ENHANCER,0.25800,2023-03-03 00:00:00
FABRIC,FABRIC ENHANCER,0.06370,2023-03-06 00:00:00
FABRIC,FABRIC ENHANCER,0.22130,2023-03-07 00:00:00
FABRIC,FABRIC ENHANCER,0.58310,2023-03-08 00:00:00
FABRIC,FABRIC ENHANCER,0.11720,2023-03-09 00:00:00
FABRIC,FABRIC ENHANCER,0.20570,2023-03-10 00:00:00
FABRIC,FABRIC ENHANCER,0.11180,2023-03-13 00:00:00
FABRIC,FABRIC ENHANCER,0.12570,2023-03-14 00:00:00
FABRIC,FABRIC ENHANCER,0.13980,2023-03-15 00:00:00
FABRIC,FABRIC ENHANCER,0.09430,2023-03-16 00:00:00
FABRIC,FABRIC ENHANCER,0.19680,2023-03-17 00:00:00
FABRIC,FABRIC ENHANCER,0.01750,2023-03-20 00:00:00
FABRIC,FABRIC ENHANCER,0.05980,2023-03-21 00:00:00
FABRIC,FABRIC ENHANCER,1.06980,2023-03-22 00:00:00
FABRIC,FABRIC ENHANCER,0.32320,2023-03-23 00:00:00
FABRIC,FABRIC ENHANCER,0.12990,2023-03-24 00:00:00
FABRIC,FABRIC ENHANCER,0.03170,2023-03-27 00:00:00
FABRIC,FABRIC ENHANCER,0.12180,2023-03-28 00:00:00
FABRIC,FABRIC ENHANCER,0.05470,2023-03-30 00:00:00
FABRIC,FABRIC ENHANCER,0.12650,2023-03-31 00:00:00
FABRIC,FABRIC ENHANCER,0.95240,2023-04-03 00:00:00
FABRIC,FABRIC ENHANCER,0.48430,2023-04-04 00:00:00
FABRIC,FABRIC ENHANCER,0.10360,2023-04-05 00:00:00
FABRIC,FABRIC ENHANCER,0.04400,2023-04-06 00:00:00
FABRIC,FABRIC ENHANCER,0.02660,2023-04-10 00:00:00
FABRIC,FABRIC ENHANCER,0.13220,2023-04-12 00:00:00
FABRIC,FABRIC ENHANCER,0.00850,2023-04-13 00:00:00
FABRIC,FABRIC ENHANCER,0.42510,2023-04-14 00:00:00
FABRIC,FABRIC ENHANCER,0.21850,2023-04-17 00:00:00
FABRIC,FABRIC ENHANCER,0.11070,2023-04-18 00:00:00
FABRIC,FABRIC ENHANCER,0.13540,2023-04-19 00:00:00
FABRIC,FABRIC ENHANCER,0.19260,2023-04-20 00:00:00
FABRIC,FABRIC ENHANCER,0.51600,2023-04-21 00:00:00
FABRIC,FABRIC ENHANCER,0.19100,2023-04-24 00:00:00
FABRIC,FABRIC ENHANCER,0.11790,2023-04-25 00:00:00
FABRIC,FABRIC ENHANCER,0.12200,2023-04-26 00:00:00
FABRIC,FABRIC ENHANCER,0.06500,2023-04-27 00:00:00
FABRIC,FABRIC ENHANCER,0.07540,2023-04-28 00:00:00
FABRIC,FABRIC ENHANCER,0.05320,2023-05-02 00:00:00
FABRIC,FABRIC ENHANCER,0.04120,2023-05-03 00:00:00
FABRIC,FABRIC ENHANCER,0.17860,2023-05-04 00:00:00
FABRIC,FABRIC ENHANCER,0.13520,2023-05-05 00:00:00
FABRIC,FABRIC ENHANCER,0.09460,2023-05-08 00:00:00
FABRIC,FABRIC ENHANCER,0.10430,2023-05-09 00:00:00
FABRIC,FABRIC ENHANCER,0.05560,2023-05-10 00:00:00
FABRIC,FABRIC ENHANCER,0.04440,2023-05-11 00:00:00
FABRIC,FABRIC ENHANCER,0.09410,2023-05-12 00:00:00
FABRIC,FABRIC ENHANCER,0.06910,2023-05-15 00:00:00
FABRIC,FABRIC ENHANCER,0.05900,2023-05-16 00:00:00
FABRIC,FABRIC ENHANCER,0.26910,2023-05-17 00:00:00
FABRIC,FABRIC ENHANCER,0.16990,2023-05-18 00:00:00
FABRIC,FABRIC ENHANCER,0.77520,2023-05-19 00:00:00
FABRIC,FABRIC ENHANCER,0.16980,2023-05-22 00:00:00
FABRIC,FABRIC ENHANCER,0.09180,2023-05-23 00:00:00
FABRIC,FABRIC ENHANCER,0.11910,2023-05-24 00:00:00
FABRIC,FABRIC ENHANCER,0.04370,2023-05-25 00:00:00
FABRIC,FABRIC ENHANCER,0.09570,2023-05-26 00:00:00
FABRIC,FABRIC ENHANCER,0.10630,2023-05-29 00:00:00
FABRIC,FABRIC ENHANCER,0.06140,2023-05-30 00:00:00
FABRIC,FABRIC ENHANCER,0.11750,2023-05-31 00:00:00
FABRIC,FABRIC ENHANCER,0.04900,2023-06-01 00:00:00
FABRIC,FABRIC ENHANCER,0.15740,2023-06-02 00:00:00
FABRIC,FABRIC ENHANCER,0.14130,2023-06-05 00:00:00
FABRIC,FABRIC ENHANCER,0.05300,2023-06-06 00:00:00
FABRIC,FABRIC ENHANCER,0.16130,2023-06-07 00:00:00
FABRIC,FABRIC ENHANCER,0.01700,2023-06-08 00:00:00
FABRIC,FABRIC ENHANCER,0.27850,2023-06-09 00:00:00
FABRIC,FABRIC ENHANCER,0.14720,2023-06-12 00:00:00
FABRIC,FABRIC ENHANCER,0.04190,2023-06-13 00:00:00
FABRIC,FABRIC ENHANCER,0.11160,2023-06-14 00:00:00
FABRIC,FABRIC ENHANCER,0.09290,2023-06-15 00:00:00
FABRIC,FABRIC ENHANCER,0.08360,2023-06-16 00:00:00
FABRIC,FABRIC ENHANCER,0.02620,2023-06-17 00:00:00
FABRIC,FABRIC ENHANCER,0.00880,2023-06-19 00:00:00
FABRIC,FABRIC ENHANCER,0.02740,2023-06-20 00:00:00
FABRIC,FABRIC ENHANCER,0.02980,2023-06-21 00:00:00
FABRIC,FABRIC ENHANCER,0.02930,2023-06-22 00:00:00
FABRIC,FABRIC ENHANCER,0.02160,2023-06-23 00:00:00
FABRIC,FABRIC ENHANCER,0.01470,2023-06-26 00:00:00
FABRIC,FABRIC ENHANCER,0.04500,2023-06-27 00:00:00
FABRIC,FABRIC ENHANCER,0.02210,2023-06-28 00:00:00
FABRIC,FABRIC ENHANCER,0.05170,2023-06-29 00:00:00
FABRIC,FABRIC ENHANCER,0.06850,2023-06-30 00:00:00
FABRIC,FABRIC ENHANCER,0.11490,2023-07-03 00:00:00
FABRIC,FABRIC ENHANCER,0.05040,2023-07-04 00:00:00
FABRIC,FABRIC ENHANCER,0.56050,2023-07-05 00:00:00
FABRIC,FABRIC ENHANCER,0.04020,2023-07-06 00:00:00
FABRIC,FABRIC ENHANCER,0.32560,2023-07-07 00:00:00
FABRIC,FABRIC ENHANCER,0.13850,2023-07-10 00:00:00
FABRIC,FABRIC ENHANCER,0.23140,2023-07-11 00:00:00
FABRIC,FABRIC ENHANCER,0.29920,2023-07-12 00:00:00
FABRIC,FABRIC ENHANCER,0.08090,2023-07-13 00:00:00
FABRIC,FABRIC ENHANCER,0.43760,2023-07-14 00:00:00
FABRIC,FABRIC ENHANCER,0.09830,2023-07-17 00:00:00
FABRIC,FABRIC ENHANCER,0.23880,2023-07-18 00:00:00
FABRIC,FABRIC ENHANCER,0.07690,2023-07-19 00:00:00
FABRIC,FABRIC ENHANCER,0.02070,2023-07-20 00:00:00
FABRIC,FABRIC ENHANCER,0.20530,2023-07-21 00:00:00
FABRIC,FABRIC ENHANCER,0.19420,2023-07-24 00:00:00
FABRIC,FABRIC ENHANCER,0.06200,2023-07-25 00:00:00
FABRIC,FABRIC ENHANCER,0.16720,2023-07-26 00:00:00
FABRIC,FABRIC ENHANCER,0.17690,2023-07-27 00:00:00
FABRIC,FABRIC ENHANCER,0.06560,2023-07-28 00:00:00
FABRIC,FABRIC ENHANCER,0.06500,2023-07-31 00:00:00
FABRIC,FABRIC ENHANCER,0.07710,2023-08-01 00:00:00
FABRIC,FABRIC ENHANCER,0.18380,2023-08-02 00:00:00
FABRIC,FABRIC ENHANCER,0.13120,2023-08-03 00:00:00
FABRIC,FABRIC ENHANCER,0.50680,2023-08-04 00:00:00
FABRIC,FABRIC ENHANCER,0.25030,2023-08-07 00:00:00
FABRIC,FABRIC ENHANCER,0.17800,2023-08-08 00:00:00
FABRIC,FABRIC ENHANCER,0.14110,2023-08-09 00:00:00
FABRIC,FABRIC ENHANCER,0.02420,2023-08-10 00:00:00
FABRIC,FABRIC ENHANCER,0.43440,2023-08-11 00:00:00
FABRIC,FABRIC ENHANCER,0.16900,2023-08-14 00:00:00
FABRIC,FABRIC ENHANCER,0.03730,2023-08-16 00:00:00
FABRIC,FABRIC ENHANCER,0.04380,2023-08-17 00:00:00
FABRIC,FABRIC ENHANCER,0.06240,2023-08-18 00:00:00
FABRIC,FABRIC ENHANCER,0.06340,2023-08-21 00:00:00
FABRIC,FABRIC ENHANCER,0.26740,2023-08-22 00:00:00
FABRIC,FABRIC ENHANCER,0.23540,2023-08-23 00:00:00
FABRIC,FABRIC ENHANCER,0.00630,2023-08-24 00:00:00
FABRIC,FABRIC ENHANCER,0.06340,2023-08-25 00:00:00
FABRIC,FABRIC ENHANCER,0.06750,2023-08-28 00:00:00
FABRIC,FABRIC ENHANCER,0.06130,2023-08-29 00:00:00
FABRIC,FABRIC ENHANCER,0.06270,2023-08-30 00:00:00
FABRIC,FABRIC ENHANCER,0.02100,2023-08-31 00:00:00
FABRIC,FABRIC ENHANCER,0.18510,2023-09-01 00:00:00
FABRIC,FABRIC ENHANCER,0.33420,2023-09-04 00:00:00
FABRIC,FABRIC ENHANCER,0.20020,2023-09-05 00:00:00
FABRIC,FABRIC ENHANCER,0.33000,2023-09-06 00:00:00
FABRIC,FABRIC ENHANCER,0.03060,2023-09-07 00:00:00
FABRIC,FABRIC ENHANCER,0.22320,2023-09-08 00:00:00
FABRIC,FABRIC ENHANCER,0.04200,2023-09-11 00:00:00
FABRIC,FABRIC ENHANCER,0.24390,2023-09-12 00:00:00
FABRIC,FABRIC ENHANCER,0.28560,2023-09-13 00:00:00
FABRIC,FABRIC ENHANCER,0.19040,2023-09-15 00:00:00
FABRIC,FABRIC ENHANCER,0.07800,2023-09-18 00:00:00
FABRIC,FABRIC ENHANCER,0.14090,2023-09-19 00:00:00
FABRIC,FABRIC ENHANCER,0.09770,2023-09-20 00:00:00
FABRIC,FABRIC ENHANCER,0.06450,2023-09-22 00:00:00
FABRIC,FABRIC ENHANCER,0.22160,2023-09-25 00:00:00
FABRIC,FABRIC ENHANCER,0.09860,2023-09-26 00:00:00
FABRIC,FABRIC ENHANCER,0.03620,2023-09-27 00:00:00
FABRIC,FABRIC ENHANCER,0.04430,2023-09-29 00:00:00
FABRIC,FABRIC ENHANCER,0.08050,2023-10-02 00:00:00
FABRIC,FABRIC ENHANCER,0.31740,2023-10-03 00:00:00
FABRIC,FABRIC ENHANCER,0.17820,2023-10-04 00:00:00
FABRIC,FABRIC ENHANCER,1.00800,2023-10-06 00:00:00
FABRIC,FABRIC ENHANCER,0.01240,2023-10-09 00:00:00
FABRIC,FABRIC ENHANCER,0.25360,2023-10-10 00:00:00
FABRIC,FABRIC ENHANCER,0.52280,2023-10-11 00:00:00
FABRIC,FABRIC ENHANCER,0.35360,2023-10-13 00:00:00
FABRIC,FABRIC ENHANCER,1.18510,2023-10-16 00:00:00
FABRIC,FABRIC ENHANCER,-0.06620,2023-10-17 00:00:00
FABRIC,FABRIC ENHANCER,0.28890,2023-10-18 00:00:00
FABRIC,FABRIC ENHANCER,0.05940,2023-10-23 00:00:00
FABRIC,FABRIC ENHANCER,0.00000,2023-10-24 00:00:00
FABRIC,FABRIC ENHANCER,0.06860,2023-10-25 00:00:00
FABRIC,FABRIC ENHANCER,0.14560,2023-10-26 00:00:00
FABRIC,FABRIC ENHANCER,0.40230,2023-10-27 00:00:00
FABRIC,FABRIC ENHANCER,0.34950,2023-10-31 00:00:00
FABRIC,FABRIC ENHANCER,0.21050,2023-11-02 00:00:00
FABRIC,FABRIC ENHANCER,0.20000,2023-11-03 00:00:00
FABRIC,FABRIC ENHANCER,0.19620,2023-11-07 00:00:00
FABRIC,FABRIC ENHANCER,0.23020,2023-11-08 00:00:00
FABRIC,FABRIC ENHANCER,0.11680,2023-11-09 00:00:00
FABRIC,FABRIC ENHANCER,0.11110,2023-11-10 00:00:00
FABRIC,FABRIC ENHANCER,0.33670,2023-11-13 00:00:00
FABRIC,FABRIC ENHANCER,0.30650,2023-11-14 00:00:00
FABRIC,FABRIC ENHANCER,0.11940,2023-11-16 00:00:00
FABRIC,FABRIC ENHANCER,0.71370,2023-11-17 00:00:00
FABRIC,FABRIC ENHANCER,0.23850,2023-11-20 00:00:00
FABRIC,FABRIC ENHANCER,0.27490,2023-11-21 00:00:00
FABRIC,FABRIC ENHANCER,0.22650,2023-11-22 00:00:00
FABRIC,FABRIC ENHANCER,-0.03490,2023-11-23 00:00:00
FABRIC,FABRIC ENHANCER,1.36080,2023-11-24 00:00:00
FABRIC,FABRIC ENHANCER,0.04360,2023-11-27 00:00:00
FABRIC,FABRIC ENHANCER,0.93110,2023-11-28 00:00:00
FABRIC,FABRIC ENHANCER,0.23840,2023-11-29 00:00:00
FABRIC,FABRIC ENHANCER,0.79420,2023-12-01 00:00:00
FABRIC,FABRIC ENHANCER,0.03480,2023-12-04 00:00:00
FABRIC,FABRIC ENHANCER,0.08290,2023-12-05 00:00:00
FABRIC,FABRIC ENHANCER,0.67300,2023-12-07 00:00:00
FABRIC,FABRIC ENHANCER,0.58290,2023-12-11 00:00:00
FABRIC,FABRIC ENHANCER,0.26930,2023-12-12 00:00:00
FABRIC,FABRIC ENHANCER,0.12110,2023-12-13 00:00:00
FABRIC,FABRIC ENHANCER,0.00000,2023-12-14 00:00:00
FABRIC,FABRIC ENHANCER,-0.01860,2023-12-15 00:00:00
FABRIC,FABRIC ENHANCER,0.14410,2023-12-18 00:00:00
FABRIC,FABRIC ENHANCER,0.10490,2023-12-19 00:00:00
FABRIC,FABRIC ENHANCER,0.12870,2023-12-20 00:00:00
FABRIC,FABRIC ENHANCER,0.03620,2023-12-21 00:00:00
FABRIC,FABRIC ENHANCER,-0.00180,2023-12-22 00:00:00
FABRIC,FABRIC ENHANCER,0.08300,2023-12-26 00:00:00
FABRIC,FABRIC ENHANCER,0.33560,2023-12-27 00:00:00
FABRIC,FABRIC ENHANCER,0.03860,2023-12-28 00:00:00
FABRIC,FABRIC ENHANCER,0.29660,2023-12-29 00:00:00
FABRIC,FABRIC ENHANCER,0.26230,2024-01-02 00:00:00
FABRIC,FABRIC ENHANCER,0.21610,2024-01-03 00:00:00
FABRIC,FABRIC ENHANCER,0.16440,2024-01-04 00:00:00
FABRIC,FABRIC ENHANCER,0.01450,2024-01-05 00:00:00
FABRIC,FABRIC ENHANCER,0.20890,2024-01-08 00:00:00
FABRIC,FABRIC ENHANCER,0.19300,2024-01-09 00:00:00
FABRIC,FABRIC ENHANCER,-0.11710,2024-01-10 00:00:00
FABRIC,FABRIC ENHANCER,0.00000,2024-01-11 00:00:00
FABRIC,FABRIC ENHANCER,0.43220,2024-01-12 00:00:00
FABRIC,FABRIC ENHANCER,0.03040,2024-01-15 00:00:00
FABRIC,FABRIC ENHANCER,0.20690,2024-01-16 00:00:00
FABRIC,FABRIC ENHANCER,0.10720,2024-01-17 00:00:00
FABRIC,FABRIC ENHANCER,1.16690,2024-01-19 00:00:00
FABRIC,FABRIC ENHANCER,0.07220,2024-01-22 00:00:00
FABRIC,FABRIC ENHANCER,0.47520,2024-01-23 00:00:00
FABRIC,FABRIC ENHANCER,0.16250,2024-01-24 00:00:00
FABRIC,FABRIC ENHANCER,-0.01760,2024-01-25 00:00:00
FABRIC,FABRIC ENHANCER,0.91880,2024-01-26 00:00:00
FABRIC,FABRIC ENHANCER,0.12460,2024-01-29 00:00:00
FABRIC,FABRIC ENHANCER,0.21840,2024-01-30 00:00:00
FABRIC,FABRIC ENHANCER,0.00720,2024-01-31 00:00:00
FABRIC,FABRIC ENHANCER,0.14450,2024-02-01 00:00:00
FABRIC,FABRIC ENHANCER,0.41120,2024-02-02 00:00:00
FABRIC,FABRIC ENHANCER,0.04570,2024-02-05 00:00:00
FABRIC,FABRIC ENHANCER,0.07710,2024-02-06 00:00:00
FABRIC,FABRIC ENHANCER,0.06570,2024-02-07 00:00:00
FABRIC,FABRIC ENHANCER,0.05920,2024-02-08 00:00:00
FABRIC,FABRIC ENHANCER,0.23980,2024-02-09 00:00:00
FABRIC,FABRIC ENHANCER,0.04600,2024-02-12 00:00:00
FABRIC,FABRIC ENHANCER,0.22990,2024-02-13 00:00:00
FABRIC,FABRIC ENHANCER,0.12370,2024-02-14 00:00:00
FABRIC,FABRIC ENHANCER,0.06120,2024-02-15 00:00:00
FABRIC,FABRIC ENHANCER,0.54060,2024-02-16 00:00:00
FABRIC,FABRIC ENHANCER,0.11930,2024-02-19 00:00:00
FABRIC,FABRIC ENHANCER,0.27620,2024-02-20 00:00:00
FABRIC,FABRIC ENHANCER,0.06830,2024-02-21 00:00:00
FABRIC,FABRIC ENHANCER,0.16160,2024-02-22 00:00:00
FABRIC,FABRIC ENHANCER,0.23500,2024-02-23 00:00:00
FABRIC,FABRIC ENHANCER,0.03520,2024-02-26 00:00:00
FABRIC,FABRIC ENHANCER,0.19200,2024-02-27 00:00:00
FABRIC,FABRIC ENHANCER,0.04690,2024-02-28 00:00:00
FABRIC,FABRIC ENHANCER,0.28130,2024-02-29 00:00:00
FABRIC,FABRIC ENHANCER,0.25590,2024-03-01 00:00:00
FABRIC,FABRIC ENHANCER,0.22760,2024-03-05 00:00:00
FABRIC,FABRIC ENHANCER,0.12120,2024-03-06 00:00:00
FABRIC,FABRIC ENHANCER,0.14870,2024-03-07 00:00:00
FABRIC,FABRIC ENHANCER,0.34220,2024-03-08 00:00:00
FABRIC,FABRIC ENHANCER,0.02670,2024-03-11 00:00:00
FABRIC,FABRIC ENHANCER,0.27040,2024-03-12 00:00:00
FABRIC,FABRIC ENHANCER,0.05510,2024-03-13 00:00:00
FABRIC,FABRIC ENHANCER,0.06410,2024-03-14 00:00:00
FABRIC,FABRIC ENHANCER,0.28530,2024-03-15 00:00:00
FABRIC,FABRIC ENHANCER,0.06910,2024-03-18 00:00:00
FABRIC,FABRIC ENHANCER,0.45850,2024-03-19 00:00:00
FABRIC,FABRIC ENHANCER,0.06680,2024-03-20 00:00:00
FABRIC,FABRIC ENHANCER,0.32330,2024-03-21 00:00:00
FABRIC,FABRIC ENHANCER,0.36670,2024-03-22 00:00:00
FABRIC,FABRIC ENHANCER,-0.00490,2024-03-25 00:00:00
FABRIC,FABRIC ENHANCER,0.19120,2024-03-26 00:00:00
FABRIC,FABRIC ENHANCER,0.02160,2024-03-27 00:00:00
FABRIC,FABRIC ENHANCER,0.03660,2024-03-28 00:00:00
FABRIC,FABRIC ENHANCER,0.12240,2024-04-01 00:00:00
FABRIC,FABRIC ENHANCER,0.28460,2024-04-02 00:00:00
FABRIC,FABRIC ENHANCER,0.45560,2024-04-03 00:00:00
FABRIC,FABRIC ENHANCER,0.46540,2024-04-04 00:00:00
FABRIC,FABRIC ENHANCER,0.49250,2024-04-05 00:00:00
FABRIC,FABRIC ENHANCER,0.15330,2024-04-08 00:00:00
FABRIC,FABRIC ENHANCER,0.19960,2024-04-09 00:00:00
FABRIC,FABRIC ENHANCER,0.10710,2024-04-11 00:00:00
FABRIC,FABRIC ENHANCER,0.10110,2024-04-12 00:00:00
FABRIC,FABRIC ENHANCER,0.04280,2024-04-15 00:00:00
FABRIC,FABRIC ENHANCER,0.08650,2024-04-16 00:00:00
FABRIC,FABRIC ENHANCER,0.08240,2024-04-17 00:00:00
FABRIC,FABRIC ENHANCER,0.10470,2024-04-18 00:00:00
FABRIC,FABRIC ENHANCER,0.11770,2024-04-19 00:00:00
FABRIC,FABRIC ENHANCER,0.27450,2024-04-23 00:00:00
FABRIC,FABRIC ENHANCER,0.16510,2024-04-24 00:00:00
FABRIC,FABRIC ENHANCER,0.15110,2024-04-25 00:00:00
FABRIC,FABRIC ENHANCER,0.18730,2024-04-26 00:00:00
FABRIC,FABRIC ENHANCER,0.05190,2024-04-29 00:00:00
FABRIC,FABRIC ENHANCER,0.56580,2024-04-30 00:00:00
FABRIC,FABRIC ENHANCER,0.11590,2024-05-02 00:00:00
FABRIC,FABRIC ENHANCER,0.16010,2024-05-03 00:00:00
FABRIC,FABRIC ENHANCER,0.21120,2024-05-06 00:00:00
FABRIC,FABRIC ENHANCER,0.10560,2024-05-07 00:00:00
FABRIC,FABRIC ENHANCER,0.08870,2024-05-08 00:00:00
FABRIC,FABRIC ENHANCER,0.09170,2024-05-09 00:00:00
FABRIC,FABRIC ENHANCER,0.42210,2024-05-10 00:00:00
FABRIC,FABRIC ENHANCER,0.27990,2024-05-13 00:00:00
FABRIC,FABRIC ENHANCER,0.39040,2024-05-14 00:00:00
FABRIC,FABRIC ENHANCER,0.19270,2024-05-15 00:00:00
FABRIC,FABRIC ENHANCER,0.18350,2024-05-16 00:00:00
FABRIC,FABRIC ENHANCER,0.48050,2024-05-17 00:00:00
FABRIC,FABRIC ENHANCER,0.34370,2024-05-21 00:00:00
FABRIC,FABRIC ENHANCER,0.10060,2024-05-22 00:00:00
HAIR,H&S,3.78000,2023-01-02 00:00:00
HAIR,H&S,2.50530,2023-01-03 00:00:00
HAIR,H&S,1.57180,2023-01-04 00:00:00
